"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
66	2651	40	450486	320	0	1783580.6329171178	18	4079019.8071355615	45	4085980.451285364	26	4288857.822255108	28	4203698.486304611	1.7976931348623157E308	0.0	30.650800ms	220	1	2.7364092718099282E-5	30.650800ms	220	1	2.7364092718099282E-5	82.160500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2693	42	450805	319	0	1781434.0975628223	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	31.748900ms	220	1	5.470444510940526E-6	31.748900ms	220	1	5.470444510940526E-6	83.240200ms	100	0	4.058255563720392E-4	0s	0	0	0.0	0s	0	0	0.0	
68	2734	40	451125	320	0	1775705.9351750114	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.410100ms	220	1	1.4615809699835609E-5	30.410100ms	220	1	1.4615809699835609E-5	80.51ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	2773	39	451445	320	0	1767718.050733737	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	29.668ms	220	1	2.0447397805525594E-5	29.668ms	220	1	2.0447397805525594E-5	80.438900ms	100	0	4.878118031427681E-5	0s	0	0	0.0	0s	0	0	0.0	
70	2815	41	451765	320	0	1762599.0001023805	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.829700ms	220	1	1.3162965638696173E-5	30.829700ms	220	1	1.3162965638696173E-5	83.492200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2856	41	452085	320	0	1758123.7973398778	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	31.502800ms	220	1	1.1540815998118352E-5	31.502800ms	220	1	1.1540815998118352E-5	83.427200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	2897	40	452405	320	0	1730927.165251359	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.365300ms	220	1	7.031419239922495E-5	30.365300ms	220	1	7.031419239922495E-5	81.112200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	2937	40	452725	320	0	1711666.5900135334	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.103300ms	220	1	5.0578713547505536E-5	30.103300ms	220	1	5.0578713547505536E-5	80.785300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	2979	41	453045	320	0	1701665.5936895143	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.708600ms	220	1	2.655836975805373E-5	30.708600ms	220	1	2.655836975805373E-5	85.136800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	3019	39	453365	320	0	1691531.7314438026	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.013200ms	220	1	2.706936684775295E-5	30.013200ms	220	1	2.706936684775295E-5	80.447300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3059	39	453683	318	0	1681784.2872098961	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.065800ms	220	1	2.6193162017573712E-5	30.065800ms	220	1	2.6193162017573712E-5	81.266800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3099	40	454003	320	0	1680830.1636209765	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.248800ms	220	1	2.5787643737446525E-6	30.248800ms	220	1	2.5787643737446525E-6	80.621400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3140	40	454323	320	0	1677802.425488265	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	31.146300ms	220	1	8.187886174133977E-6	31.146300ms	220	1	8.187886174133977E-6	80.229400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3182	42	454643	320	0	1671586.1888984954	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	32.175200ms	220	1	1.6840851123675365E-5	32.175200ms	220	1	1.6840851123675365E-5	80.328900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
80	3222	40	454962	319	0	1667684.159311058	21	4071337.177833785	18	4079019.8071355615	26	4288857.822255108	43	4201332.121634089	1.7976931348623157E308	0.0	30.098100ms	220	1	1.0610579485825273E-5	30.098100ms	220	1	1.0610579485825273E-5	80.386100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
