"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	39	39	410339	410339	23	4179353.811937905	21	4180567.285937192	13	4193196.19580895	44	4465836.356010622	3	4394446.304664015	1.7976931348623157E308	0.0	29.180800ms	210	1	2.6500992600006092E-5	29.180800ms	210	1	2.6500992600006092E-5	80.879900ms	100	0	0.008747134704440463	0s	0	0	0.0	0s	0	0	0.0	
3	76	37	410648	309	39	4113186.7510620155	23	4145120.7541847625	14	4174733.1687500183	44	4465836.356010622	9	4322292.236072802	1.7976931348623157E308	0.0	27.283200ms	210	1	3.900472849740911E-5	27.283200ms	210	1	3.900472849740911E-5	81.839700ms	100	0	0.004628429894553368	0s	0	0	0.0	0s	0	0	0.0	
4	115	38	410957	309	39	4097864.579966347	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	27	4321888.571827613	1.7976931348623157E308	0.0	28.123ms	210	1	1.7738732500863088E-5	28.123ms	210	1	1.7738732500863088E-5	82.159200ms	100	0	0.001787447602965625	0s	0	0	0.0	0s	0	0	0.0	
5	152	37	411267	310	39	4075476.2865430852	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	30	4304320.877640497	1.7976931348623157E308	0.0	27.440700ms	210	1	2.6016213806661926E-5	27.440700ms	210	1	2.6016213806661926E-5	81.673700ms	100	0	8.07712332415682E-4	0s	0	0	0.0	0s	0	0	0.0	
6	190	37	411576	309	39	4070548.281968423	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	38	4303326.247394443	1.7976931348623157E308	0.0	27.454ms	210	1	5.758023553776541E-6	27.454ms	210	1	5.758023553776541E-6	81.383900ms	100	0	2.8500195932981367E-4	0s	0	0	0.0	0s	0	0	0.0	
7	228	38	411886	310	39	4054957.998984851	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	24	4290593.700047534	1.7976931348623157E308	0.0	28.316300ms	210	1	1.823819240955289E-5	28.316300ms	210	1	1.823819240955289E-5	84.837600ms	100	0	7.609210976042091E-4	0s	0	0	0.0	0s	0	0	0.0	
8	267	38	412196	310	39	4038247.623939608	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	24	4290593.700047534	1.7976931348623157E308	0.0	28.135900ms	210	1	1.962368402362646E-5	28.135900ms	210	1	1.962368402362646E-5	83.086200ms	100	0	1.0602885201285272E-4	0s	0	0	0.0	0s	0	0	0.0	
9	304	37	412505	309	39	4018383.1887130626	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	24	4290593.700047534	1.7976931348623157E308	0.0	27.161300ms	210	1	2.3424157581885567E-5	27.161300ms	210	1	2.3424157581885567E-5	82.077300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
10	342	38	412814	309	39	4003394.121411146	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	42	4286290.692775736	1.7976931348623157E308	0.0	27.419500ms	210	1	1.7762494916361335E-5	27.419500ms	210	1	1.7762494916361335E-5	87.578900ms	100	0	1.8305212567685248E-4	0s	0	0	0.0	0s	0	0	0.0	
11	382	39	413123	309	39	3983510.590369072	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	29.362600ms	210	1	2.365080186493364E-5	29.362600ms	210	1	2.365080186493364E-5	82.860400ms	100	0	4.62473344935892E-4	0s	0	0	0.0	0s	0	0	0.0	
12	419	37	413433	310	39	3979215.5341878617	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	27.485900ms	210	1	5.134327628349078E-6	27.485900ms	210	1	5.134327628349078E-6	81.430900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
13	457	37	413743	310	39	3978589.830836591	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	27.677200ms	210	1	7.487756675552047E-7	27.677200ms	210	1	7.487756675552047E-7	82.642200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
14	496	38	414053	310	39	3961437.7832851927	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	28.601ms	210	1	2.052898649626465E-5	28.601ms	210	1	2.052898649626465E-5	81.839800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
15	535	38	414363	310	39	3940850.0522895046	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	28.690900ms	210	1	2.4747785937427933E-5	28.690900ms	210	1	2.4747785937427933E-5	82.505600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
16	573	38	414673	310	39	3938917.615889151	44	4137846.4655563678	23	4145120.7541847625	17	4432125.566440656	34	4280005.3888917845	1.7976931348623157E308	0.0	28.182600ms	210	1	2.3350490312551168E-6	28.182600ms	210	1	2.3350490312551168E-6	81.619200ms	100	0	1.0021918768439497E-4	0s	0	0	0.0	0s	0	0	0.0	
17	611	38	414982	309	39	3929917.762159171	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	27.612700ms	210	1	1.0880259632839451E-5	27.612700ms	210	1	1.0880259632839451E-5	86.839900ms	100	0	1.6009597292139245E-4	0s	0	0	0.0	0s	0	0	0.0	
18	649	37	415292	310	39	3921306.752062165	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	27.911ms	210	1	1.0434012228086174E-5	27.911ms	210	1	1.0434012228086174E-5	82.738900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
19	688	38	415601	309	39	3906858.7205979167	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	28.353500ms	210	1	1.754520984454309E-5	28.353500ms	210	1	1.754520984454309E-5	85.522900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	727	39	415910	309	39	3897923.824411918	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	28.484300ms	210	1	1.089036684918057E-5	28.484300ms	210	1	1.089036684918057E-5	83.911800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
21	764	37	416220	310	39	3873176.4080476714	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	27.133100ms	210	1	3.023272006797761E-5	27.133100ms	210	1	3.023272006797761E-5	81.809500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	806	41	416529	309	39	3858111.3489007265	44	4137846.4655563678	23	4145120.7541847625	17	4404449.6431366885	34	4280005.3888917845	1.7976931348623157E308	0.0	31.141800ms	210	1	1.8521845981803573E-5	31.141800ms	210	1	1.8521845981803573E-5	83.095700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	843	37	416839	310	39	3842654.9740145025	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.806400ms	210	1	1.9077154212634874E-5	27.806400ms	210	1	1.9077154212634874E-5	81.098200ms	100	0	8.427071190935631E-4	0s	0	0	0.0	0s	0	0	0.0	
24	881	38	417148	309	39	3834794.418880356	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	28.154300ms	210	1	9.740977313246085E-6	28.154300ms	210	1	9.740977313246085E-6	82.817400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
25	920	38	417458	310	39	3817246.1392213283	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	28.244200ms	210	1	2.1790799543292786E-5	28.244200ms	210	1	2.1790799543292786E-5	82.009500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
26	957	36	417768	310	39	3813804.0601976393	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	26.752100ms	210	1	4.2938945763401755E-6	26.752100ms	210	1	4.2938945763401755E-6	82.067100ms	100	0	3.205953962437391E-7	0s	0	0	0.0	0s	0	0	0.0	
27	995	37	418078	310	39	3803418.941452463	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.865400ms	210	1	1.2966829345458944E-5	27.865400ms	210	1	1.2966829345458944E-5	81.086100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
28	1032	37	418386	308	39	3798070.3097871435	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.768900ms	210	1	6.696520943084652E-6	27.768900ms	210	1	6.696520943084652E-6	81.905700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
29	1071	38	418696	310	39	3756603.7536302283	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	28.267600ms	210	1	5.198950391059834E-5	28.267600ms	210	1	5.198950391059834E-5	82.553800ms	100	0	8.553049405032542E-5	0s	0	0	0.0	0s	0	0	0.0	
30	1109	38	419004	308	39	3754709.8460295	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.965800ms	210	1	2.400734337179181E-6	27.965800ms	210	1	2.400734337179181E-6	82.390200ms	100	0	6.60453223326496E-5	0s	0	0	0.0	0s	0	0	0.0	
31	1147	37	419314	310	39	3751662.232332777	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.741800ms	210	1	3.865131200541687E-6	27.741800ms	210	1	3.865131200541687E-6	82.675600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
32	1184	37	419624	310	39	3742868.3002808937	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	5	4275502.531097654	1.7976931348623157E308	0.0	27.561ms	210	1	1.1161950175800747E-5	27.561ms	210	1	1.1161950175800747E-5	81.790800ms	100	0	5.8411207512663046E-5	0s	0	0	0.0	0s	0	0	0.0	
33	1223	38	419934	310	39	3741619.600851761	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	27.268800ms	210	1	1.5886713826737807E-6	27.268800ms	210	1	1.5886713826737807E-6	81.610400ms	100	0	1.3457833481143044E-5	0s	0	0	0.0	0s	0	0	0.0	
34	1260	37	420244	310	39	3710101.345121933	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	27.239900ms	210	1	4.01128249415395E-5	27.239900ms	210	1	4.01128249415395E-5	81.410600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1300	39	420554	310	39	3710101.345121933	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	28.935100ms	210	0	0.0	28.935100ms	210	0	0.0	84.054800ms	100	0	4.554588216235E-5	0s	0	0	0.0	0s	0	0	0.0	
36	1342	42	420876	322	39	3700576.928694506	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	27.683800ms	210	1	8.871042082604839E-6	27.683800ms	210	1	8.871042082604839E-6	80.435900ms	100	0	0.0	4.891100ms	12	1	5.879613107078371E-5	4.891100ms	12	1	5.879613107078371E-5	
37	1380	37	421186	310	39	3690515.0694769435	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	27.830900ms	210	1	1.2947606885348514E-5	27.830900ms	210	1	1.2947606885348514E-5	81.297ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
38	1418	38	421496	310	39	3675389.904523719	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	28.101100ms	210	1	1.951613627350978E-5	28.101100ms	210	1	1.951613627350978E-5	81.405500ms	100	0	9.511152320210935E-5	0s	0	0	0.0	0s	0	0	0.0	
39	1458	39	421805	309	39	3663302.017346531	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	29.814700ms	210	1	1.5661295537535333E-5	29.814700ms	210	1	1.5661295537535333E-5	80.95ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1495	37	422115	310	39	3635413.1678934186	40	4006322.3748741965	44	4137846.4655563678	17	4404449.6431366885	34	4274245.428909575	1.7976931348623157E308	0.0	27.150600ms	210	1	3.6252551492060065E-5	27.150600ms	210	1	3.6252551492060065E-5	81.123600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
41	1533	38	422425	310	39	3603585.8744719243	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	28.385900ms	210	1	4.1689495279618154E-5	28.385900ms	210	1	4.1689495279618154E-5	80.923200ms	100	0	6.098504115888948E-4	0s	0	0	0.0	0s	0	0	0.0	
42	1572	38	422735	310	39	3594145.4330626335	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	28.232500ms	210	1	1.2474930379721298E-5	28.232500ms	210	1	1.2474930379721298E-5	81.779200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1609	37	423045	310	39	3582925.0507196044	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	27.437600ms	210	1	1.4865951616246534E-5	27.437600ms	210	1	1.4865951616246534E-5	80.628ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	1649	40	423355	310	39	3576194.7847322575	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	28.106400ms	210	1	8.944894241534936E-6	28.106400ms	210	1	8.944894241534936E-6	97.772600ms	100	0	1.4749557791345902E-5	0s	0	0	0.0	0s	0	0	0.0	
45	1687	38	423665	310	39	3566099.979610779	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	27.739600ms	210	1	1.3441801543835288E-5	27.739600ms	210	1	1.3441801543835288E-5	85.835600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	1725	37	423975	310	39	3554361.0303520747	40	4006322.3748741965	43	4113910.378232387	17	4404449.6431366885	8	4271983.493601257	1.7976931348623157E308	0.0	27.295100ms	210	1	1.567532001188701E-5	27.295100ms	210	1	1.567532001188701E-5	82.422700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
