"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	54	54	400811	400811	18	4121662.234377985	44	4167692.7042252333	6	4202540.163884401	39	4411943.6529533155	47	4358785.559077797	1.7976931348623157E308	0.0	41.282800ms	205	1	8.354058348584999E-5	41.282800ms	205	1	8.354058348584999E-5	95.999100ms	100	0	0.006063397757424459	0s	0	0	0.0	0s	0	0	0.0	
3	102	47	401115	304	18	4079325.453990382	7	4092570.741342326	10	4141755.6972726085	37	4406935.903631207	1	4319001.981817177	1.7976931348623157E308	0.0	37.012800ms	205	1	5.0106211570898636E-5	37.012800ms	205	1	5.0106211570898636E-5	83.640400ms	100	0	0.004350474823222811	0s	0	0	0.0	0s	0	0	0.0	
4	152	49	401419	304	18	4042786.8697875356	7	4092570.741342326	10	4141755.6972726085	27	4398609.370343828	19	4315038.637116616	1.7976931348623157E308	0.0	36.600400ms	205	1	4.369276198276718E-5	36.600400ms	205	1	4.369276198276718E-5	102.590400ms	100	0	0.0010647984176307046	0s	0	0	0.0	0s	0	0	0.0	
5	204	52	401724	305	18	3999661.816273012	7	4092570.741342326	10	4141755.6972726085	39	4394202.37258034	11	4281436.755969252	1.7976931348623157E308	0.0	36.879100ms	205	1	5.203492577783297E-5	36.879100ms	205	1	5.203492577783297E-5	119.403200ms	100	0	0.0011089712405972475	0s	0	0	0.0	0s	0	0	0.0	
6	252	47	402029	305	18	3947716.2212802637	7	4092570.741342326	10	4141755.6972726085	37	4392067.110696035	24	4271607.40936382	1.7976931348623157E308	0.0	37.299600ms	205	1	6.33536428692883E-5	37.299600ms	205	1	6.33536428692883E-5	87.103800ms	100	0	2.610536355785986E-4	0s	0	0	0.0	0s	0	0	0.0	
7	304	52	402333	304	18	3893536.5732993977	7	4092570.741342326	10	4141755.6972726085	37	4392067.110696035	24	4271607.40936382	1.7976931348623157E308	0.0	41.281ms	205	1	6.694781259495189E-5	41.281ms	205	1	6.694781259495189E-5	85.776700ms	100	0	1.8242098479270163E-4	0s	0	0	0.0	0s	0	0	0.0	
8	352	48	402638	305	18	3840136.6444414807	7	4092570.741342326	10	4141755.6972726085	37	4392067.110696035	24	4271607.40936382	1.7976931348623157E308	0.0	36.519100ms	205	1	6.690253268194149E-5	36.519100ms	205	1	6.690253268194149E-5	89.968800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
9	406	54	402943	305	18	3773688.058717097	7	4092570.741342326	10	4141755.6972726085	37	4392067.110696035	24	4271607.40936382	1.7976931348623157E308	0.0	40.512700ms	205	1	8.440830953949353E-5	40.512700ms	205	1	8.440830953949353E-5	111.896800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
10	455	48	403248	305	18	3731089.65941172	7	4092570.741342326	10	4141755.6972726085	37	4392067.110696035	24	4271607.40936382	1.7976931348623157E308	0.0	38.455500ms	205	1	5.5064718267404965E-5	38.455500ms	205	1	5.5064718267404965E-5	83.745800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
11	504	48	403552	304	18	3690082.489079986	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	37.434600ms	205	1	5.36130180424321E-5	37.434600ms	205	1	5.36130180424321E-5	86.346700ms	100	0	8.850794493069025E-5	0s	0	0	0.0	0s	0	0	0.0	
12	550	46	403857	305	18	3658569.3891462116	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	36.074300ms	205	1	4.165826621931811E-5	36.074300ms	205	1	4.165826621931811E-5	85.634400ms	100	0	3.447805736152221E-5	0s	0	0	0.0	0s	0	0	0.0	
13	601	50	404162	305	18	3620876.8746002517	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	37.636700ms	205	1	5.0256235445447435E-5	37.636700ms	205	1	5.0256235445447435E-5	100.732300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
14	651	49	404466	304	18	3602921.3974690153	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	37.090500ms	205	1	2.41896359242468E-5	37.090500ms	205	1	2.41896359242468E-5	98.299800ms	100	0	3.67106500873815E-5	0s	0	0	0.0	0s	0	0	0.0	
15	701	50	404771	305	18	3567684.124828369	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	38.553ms	205	1	4.770826667303132E-5	38.553ms	205	1	4.770826667303132E-5	94.422900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
16	754	52	405075	304	18	3484299.710168176	7	4092570.741342326	10	4141755.6972726085	39	4390530.635476768	24	4271607.40936382	1.7976931348623157E308	0.0	40.249600ms	205	1	1.1401044151138561E-4	40.249600ms	205	1	1.1401044151138561E-4	98.645900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
17	805	51	405380	305	18	3405427.560775268	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	24	4271607.40936382	1.7976931348623157E308	0.0	39.546700ms	205	1	1.1042166982298906E-4	39.546700ms	205	1	1.1042166982298906E-4	88.383100ms	100	0	1.8538123087772807E-4	0s	0	0	0.0	0s	0	0	0.0	
18	854	48	405684	304	18	3399647.6196774077	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	48	4262219.789057037	1.7976931348623157E308	0.0	37.275800ms	205	1	8.279381698928217E-6	37.275800ms	205	1	8.279381698928217E-6	90.398700ms	100	0	1.9698632650080427E-4	0s	0	0	0.0	0s	0	0	0.0	
19	904	49	405989	305	18	3366057.335603758	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	48	4262219.789057037	1.7976931348623157E308	0.0	38.389400ms	205	1	4.819765534324792E-5	38.389400ms	205	1	4.819765534324792E-5	88.368900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	953	49	406294	305	18	3352362.7987275487	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	36.338ms	205	1	1.9845953959770435E-5	36.338ms	205	1	1.9845953959770435E-5	101.416400ms	100	0	2.6394095832147247E-4	0s	0	0	0.0	0s	0	0	0.0	
21	1002	48	406599	305	18	3338216.9309869045	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	36.656800ms	205	1	2.0583760477052908E-5	36.656800ms	205	1	2.0583760477052908E-5	95.497800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	1051	49	406904	305	18	3243281.9032484726	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	37.190100ms	205	1	1.3872606420102404E-4	37.190100ms	205	1	1.3872606420102404E-4	96.735300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	1102	51	407209	305	18	3197861.269906293	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	41.176ms	205	1	6.831477241058909E-5	41.176ms	205	1	6.831477241058909E-5	82.141100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
24	1150	47	407514	305	18	3165269.3047829946	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	36.812ms	205	1	4.971610157687258E-5	36.812ms	205	1	4.971610157687258E-5	85.763100ms	100	0	1.4063088937662504E-5	0s	0	0	0.0	0s	0	0	0.0	
25	1200	50	407819	305	18	3163576.673945648	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	33	4258982.734912456	1.7976931348623157E308	0.0	36.401900ms	205	1	2.608541326786256E-6	36.401900ms	205	1	2.608541326786256E-6	105.153300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
26	1250	50	408124	305	18	3133771.050066887	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	27	4254661.567180982	1.7976931348623157E308	0.0	37.937200ms	205	1	4.5958515376247785E-5	37.937200ms	205	1	4.5958515376247785E-5	91.263600ms	100	0	2.7698671047595715E-4	0s	0	0	0.0	0s	0	0	0.0	
27	1299	48	408429	305	18	3085036.369663362	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	23	4251517.989361698	1.7976931348623157E308	0.0	37.880600ms	205	1	7.586072642569218E-5	37.880600ms	205	1	7.586072642569218E-5	83.929600ms	100	0	2.1504144404832393E-4	0s	0	0	0.0	0s	0	0	0.0	
28	1348	49	408732	303	18	3002675.8126667337	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	23	4251517.989361698	1.7976931348623157E308	0.0	38.366200ms	205	1	1.3022822634066328E-4	38.366200ms	205	1	1.3022822634066328E-4	92.125600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
29	1397	48	409036	304	18	2991303.8272800595	7	4092570.741342326	10	4141755.6972726085	26	4383578.354721092	23	4251517.989361698	1.7976931348623157E308	0.0	38.173500ms	205	1	1.8474554999637336E-5	38.173500ms	205	1	1.8474554999637336E-5	86.571700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
