"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	41	41	410408	410408	26	4117732.537171874	17	4146120.683363023	48	4188971.7949477527	36	4415206.886830428	10	4350048.679954632	1.7976931348623157E308	0.0	30.646299ms	210	1	8.803599430619617E-5	30.646299ms	210	1	8.803599430619617E-5	83.020204ms	100	0	0.007755868984010301	0s	0	0	0.0	0s	0	0	0.0	
3	80	39	410718	310	26	4081796.6869585244	38	4111291.5212179045	17	4146120.683363023	36	4415206.886830428	24	4325733.84882599	1.7976931348623157E308	0.0	29.399800ms	210	1	4.155760353769284E-5	29.399800ms	210	1	4.155760353769284E-5	81.247904ms	100	0	0.0022667821256197574	0s	0	0	0.0	0s	0	0	0.0	
4	121	40	411028	310	26	4044229.328255479	38	4111291.5212179045	33	4132284.704115489	34	4414620.4670833675	2	4310506.70596858	1.7976931348623157E308	0.0	29.899699ms	210	1	4.382682382779671E-5	29.899699ms	210	1	4.382682382779671E-5	83.599200ms	100	0	0.001826378917912016	0s	0	0	0.0	0s	0	0	0.0	
5	161	40	411338	310	26	3983171.766081665	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	49	4295828.709326944	1.7976931348623157E308	0.0	30.131500ms	210	1	7.189263329713311E-5	30.131500ms	210	1	7.189263329713311E-5	86.404298ms	100	0	8.29818350007332E-4	0s	0	0	0.0	0s	0	0	0.0	
6	202	40	411648	310	26	3974509.957357257	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	28	4293875.388118485	1.7976931348623157E308	0.0	30.353800ms	210	1	1.0355242162213549E-5	30.353800ms	210	1	1.0355242162213549E-5	80.736696ms	100	0	9.87734946503882E-4	0s	0	0	0.0	0s	0	0	0.0	
7	242	40	411957	309	26	3932314.834513082	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	24	4286454.039362458	1.7976931348623157E308	0.0	29.893599ms	210	1	5.0554447858129425E-5	29.893599ms	210	1	5.0554447858129425E-5	81.782495ms	100	0	1.3289787791598284E-4	0s	0	0	0.0	0s	0	0	0.0	
8	282	40	412267	310	26	3875002.848498685	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	24	4286454.039362458	1.7976931348623157E308	0.0	30.184200ms	210	1	6.940294218582607E-5	30.184200ms	210	1	6.940294218582607E-5	82.482401ms	100	0	5.154166309392361E-5	0s	0	0	0.0	0s	0	0	0.0	
9	324	41	412577	310	26	3862221.2065554834	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	34	4270610.415691231	1.7976931348623157E308	0.0	31.350100ms	210	1	1.570707532715059E-5	31.350100ms	210	1	1.570707532715059E-5	80.109202ms	100	0	4.1140026249467E-4	0s	0	0	0.0	0s	0	0	0.0	
10	363	39	412887	310	26	3808410.577370258	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	34	4270610.415691231	1.7976931348623157E308	0.0	29.411100ms	210	1	6.634552441566214E-5	29.411100ms	210	1	6.634552441566214E-5	82.480601ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
11	403	39	413197	310	26	3720071.7319615195	38	4111291.5212179045	33	4132284.704115489	39	4385519.282511366	45	4264324.141035799	1.7976931348623157E308	0.0	29.704900ms	210	1	1.1045583454489593E-4	29.704900ms	210	1	1.1045583454489593E-4	81.996904ms	100	0	2.670912896837341E-4	0s	0	0	0.0	0s	0	0	0.0	
