"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
12	457	42	433155	319	49	3224961.881124593	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	18	4199813.130615719	1.7976931348623157E308	0.0	30.995900ms	220	1	3.4020238372110194E-5	30.995900ms	220	1	3.4020238372110194E-5	82.508600ms	100	0	2.700628675622474E-4	0s	0	0	0.0	0s	0	0	0.0	
13	500	42	433474	319	49	3146069.547848342	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	13	4199496.134126791	1.7976931348623157E308	0.0	31.096800ms	220	1	1.1119558249383074E-4	31.096800ms	220	1	1.1119558249383074E-4	89.437300ms	100	0	3.104166923263119E-4	0s	0	0	0.0	0s	0	0	0.0	
14	544	43	433793	319	49	3049852.0874398504	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	33.312100ms	220	1	1.3901539241717795E-4	33.312100ms	220	1	1.3901539241717795E-4	80.726700ms	100	0	6.351519512341108E-4	0s	0	0	0.0	0s	0	0	0.0	
15	585	40	434113	320	49	2999545.579155176	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.778900ms	220	1	7.497607759085478E-5	30.778900ms	220	1	7.497607759085478E-5	84.388500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
16	627	42	434432	319	49	2980559.344628178	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.485ms	220	1	2.8771380115555862E-5	30.485ms	220	1	2.8771380115555862E-5	102.404200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
17	668	40	434752	320	49	2939025.002066046	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.604300ms	220	1	6.33412874438375E-5	30.604300ms	220	1	6.33412874438375E-5	84.078200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	708	40	435072	320	49	2899543.7892151475	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.108100ms	220	1	6.106108600199707E-5	30.108100ms	220	1	6.106108600199707E-5	81.23ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
19	749	40	435391	319	49	2840387.6470098463	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.855800ms	220	1	9.273581467497884E-5	30.855800ms	220	1	9.273581467497884E-5	80.829300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	790	40	435711	320	49	2805581.914743849	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.784200ms	220	1	5.569939515224271E-5	30.784200ms	220	1	5.569939515224271E-5	80.688200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
21	831	41	436029	318	49	2758686.846638215	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	31.111900ms	220	1	7.597689426210106E-5	31.111900ms	220	1	7.597689426210106E-5	80.738200ms	100	0	1.034979253807522E-4	0s	0	0	0.0	0s	0	0	0.0	
22	871	40	436349	320	49	2744247.9238059022	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.353200ms	220	1	2.379083638999544E-5	30.353200ms	220	1	2.379083638999544E-5	80.536100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	912	40	436669	320	49	2690861.5083285915	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.486ms	220	1	8.842696856642709E-5	30.486ms	220	1	8.842696856642709E-5	81.117600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
24	952	40	436988	319	49	2658549.2578019253	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.490300ms	220	1	5.4582469434307575E-5	30.490300ms	220	1	5.4582469434307575E-5	82.821100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
25	996	43	437308	320	49	2631662.56634455	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	33.103400ms	220	1	4.596952023307858E-5	33.103400ms	220	1	4.596952023307858E-5	81.675300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
26	1039	43	437627	319	49	2584035.5090337894	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	31.264100ms	220	1	8.226230327109371E-5	31.264100ms	220	1	8.226230327109371E-5	102.882300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
27	1079	40	437947	320	49	2538808.4232430593	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.729ms	220	1	7.955682573495498E-5	30.729ms	220	1	7.955682573495498E-5	80.208700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
28	1120	40	438267	320	49	2507214.777824771	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.750800ms	220	1	5.6564913626130665E-5	30.750800ms	220	1	5.6564913626130665E-5	80.737800ms	100	0	1.2722951614696498E-7	0s	0	0	0.0	0s	0	0	0.0	
29	1160	39	438587	320	49	2473441.3138227705	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	29.709100ms	220	1	6.122959501572005E-5	29.709100ms	220	1	6.122959501572005E-5	80.373100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
30	1200	40	438907	320	49	2459304.6527531263	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.501200ms	220	1	2.597900744903958E-5	30.501200ms	220	1	2.597900744903958E-5	80.994900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
31	1241	40	439227	320	49	2430953.9838964953	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.619600ms	220	1	5.239963925444831E-5	30.619600ms	220	1	5.239963925444831E-5	80.207300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
32	1282	40	439545	318	49	2417320.082721294	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.786400ms	220	1	2.549298690128412E-5	30.786400ms	220	1	2.549298690128412E-5	80.993300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
33	1322	40	439864	319	49	2393307.5657061487	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.858300ms	220	1	4.515240054243187E-5	30.858300ms	220	1	4.515240054243187E-5	81.363500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
34	1363	41	440184	320	49	2372102.2349161305	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.873800ms	220	1	4.027391573423467E-5	30.873800ms	220	1	4.027391573423467E-5	83.086400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1405	41	440504	320	49	2335661.911939468	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	31.798600ms	220	1	6.982744220464015E-5	31.798600ms	220	1	6.982744220464015E-5	81.701200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	1448	42	440824	320	49	2323813.3411281016	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	32.659200ms	220	1	2.3058619818372427E-5	32.659200ms	220	1	2.3058619818372427E-5	81.452800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	1489	40	441144	320	49	2312623.7903767168	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.613500ms	220	1	2.188712553814072E-5	30.613500ms	220	1	2.188712553814072E-5	80.725300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
38	1529	39	441463	319	49	2306977.098174533	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.005500ms	220	1	1.1098555175296434E-5	30.005500ms	220	1	1.1098555175296434E-5	80.762ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1569	40	441783	320	49	2288780.3523040875	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.676700ms	220	1	3.5853186966938734E-5	30.676700ms	220	1	3.5853186966938734E-5	80.786700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1611	41	442103	320	49	2246518.4510716586	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.303800ms	220	1	8.393096823953021E-5	30.303800ms	220	1	8.393096823953021E-5	90.604700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
41	1652	40	442422	319	49	2230176.5517629995	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.555800ms	220	1	3.30651014499659E-5	30.555800ms	220	1	3.30651014499659E-5	81.063600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1693	41	442742	320	49	2216174.449890351	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	31.044ms	220	1	2.8538510797557457E-5	31.044ms	220	1	2.8538510797557457E-5	82.225100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1733	40	443060	318	49	2203875.008899956	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.197600ms	220	1	2.5226601614826047E-5	30.197600ms	220	1	2.5226601614826047E-5	80.497300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	1773	39	443380	320	49	2178291.186117103	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	29.948500ms	220	1	5.276619730647474E-5	29.948500ms	220	1	5.276619730647474E-5	79.950900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	1814	41	443700	320	49	2177119.2828909084	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.194ms	220	1	2.445418170117634E-6	30.194ms	220	1	2.445418170117634E-6	86.520900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	1855	40	444020	320	49	2153375.470333499	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	25	4196228.82198174	1.7976931348623157E308	0.0	30.247600ms	220	1	4.957303973358181E-5	30.247600ms	220	1	4.957303973358181E-5	81.542ms	100	0	9.974274740422118E-5	0s	0	0	0.0	0s	0	0	0.0	
47	1897	42	444340	320	49	2134763.472217879	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	32	4191179.074170628	1.7976931348623157E308	0.0	30.460500ms	220	1	3.9287152937399586E-5	30.460500ms	220	1	3.9287152937399586E-5	101.416500ms	100	0	3.5454592944197727E-4	0s	0	0	0.0	0s	0	0	0.0	
48	1937	40	444659	319	49	2128913.228963197	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	32	4191179.074170628	1.7976931348623157E308	0.0	30.523700ms	220	1	1.2456656271329283E-5	30.523700ms	220	1	1.2456656271329283E-5	80.697500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	1977	40	444979	320	49	2097962.9781102636	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	32	4191179.074170628	1.7976931348623157E308	0.0	30.224700ms	220	1	6.608205374858754E-5	30.224700ms	220	1	6.608205374858754E-5	80.254400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2018	40	445299	320	49	2089980.5111101286	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	32	4191179.074170628	1.7976931348623157E308	0.0	30.292500ms	220	1	1.7294843278115035E-5	30.292500ms	220	1	1.7294843278115035E-5	81.826500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2059	41	445619	320	49	2071451.209762778	40	3872808.782882151	9	4062075.6138173733	27	4320653.266562675	47	4189994.2658924903	1.7976931348623157E308	0.0	31.391ms	220	1	4.0298986801879325E-5	31.391ms	220	1	4.0298986801879325E-5	80.250100ms	100	0	1.4939698439640382E-4	0s	0	0	0.0	0s	0	0	0.0	
52	2100	41	445939	320	49	2068936.6794191846	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	31.263500ms	220	1	5.5177178811170105E-6	31.263500ms	220	1	5.5177178811170105E-6	81.086900ms	100	0	3.7391057073320465E-4	0s	0	0	0.0	0s	0	0	0.0	
53	2142	42	446259	320	49	2041958.6610009968	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.950400ms	220	1	5.9270715080914336E-5	30.950400ms	220	1	5.9270715080914336E-5	84.231800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	2183	41	446578	319	49	2034148.0607096993	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	31.083300ms	220	1	1.7386604966528935E-5	31.083300ms	220	1	1.7386604966528935E-5	80.345100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2224	40	446898	320	49	2032683.4641306642	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.671ms	220	1	3.2727495633276916E-6	30.671ms	220	1	3.2727495633276916E-6	80.682300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2264	39	447218	320	49	2025872.4119948172	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	29.808900ms	220	1	1.5230766834350479E-5	29.808900ms	220	1	1.5230766834350479E-5	80.195700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2306	42	447537	319	49	2021325.1647166288	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.370300ms	220	1	1.0202669076081976E-5	30.370300ms	220	1	1.0202669076081976E-5	103.343400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2348	41	447857	320	49	2011702.0276982007	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.778800ms	220	1	2.1640027376831653E-5	30.778800ms	220	1	2.1640027376831653E-5	84.993ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2388	40	448177	320	49	1992169.5623081	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.466200ms	220	1	4.4133739673640255E-5	30.466200ms	220	1	4.4133739673640255E-5	81.606400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
60	2428	40	448497	320	49	1983816.6308378722	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.443600ms	220	1	1.9058553567713464E-5	30.443600ms	220	1	1.9058553567713464E-5	81.121800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2470	41	448817	320	49	1972700.208479849	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	31.254500ms	220	1	2.547069711535197E-5	31.254500ms	220	1	2.547069711535197E-5	81.355300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2509	39	449137	320	49	1968085.1051346946	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	29.724600ms	220	1	1.0634024565820864E-5	29.724600ms	220	1	1.0634024565820864E-5	80.596100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2550	40	449457	320	49	1965180.9411172008	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.461600ms	220	1	6.707405843183543E-6	30.461600ms	220	1	6.707405843183543E-6	81.067600ms	100	0	8.947046339813469E-5	0s	0	0	0.0	0s	0	0	0.0	
64	2591	41	449776	319	49	1962343.9066919812	40	3872808.782882151	13	4042472.534496467	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	31.130600ms	220	1	6.562047674039824E-6	31.130600ms	220	1	6.562047674039824E-6	81.873900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2631	40	450096	320	49	1949785.5209163358	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.544500ms	220	1	2.908948401593271E-5	30.544500ms	220	1	2.908948401593271E-5	80.672500ms	100	0	2.201500738869999E-4	0s	0	0	0.0	0s	0	0	0.0	
66	2672	40	450416	320	49	1948377.125808297	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.356200ms	220	1	3.283333411267671E-6	30.356200ms	220	1	3.283333411267671E-6	86.103100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2714	42	450736	320	49	1940470.1493355518	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	32.084900ms	220	1	1.844653259000416E-5	32.084900ms	220	1	1.844653259000416E-5	81.955100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	2755	40	451056	320	49	1934194.158842117	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.094300ms	220	1	1.4701194720970453E-5	30.094300ms	220	1	1.4701194720970453E-5	80.558300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	2795	40	451376	320	49	1931482.7831781046	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.248300ms	220	1	6.3718705694977684E-6	30.248300ms	220	1	6.3718705694977684E-6	81.739600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	2835	40	451695	319	49	1910232.7632969287	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.632700ms	220	1	5.000872920076328E-5	30.632700ms	220	1	5.000872920076328E-5	80.862700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2876	40	452015	320	49	1908332.1619725602	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.187400ms	220	1	4.522536255758219E-6	30.187400ms	220	1	4.522536255758219E-6	80.587900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	2915	39	452335	320	49	1903633.783434953	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.085800ms	220	1	1.1191063330378105E-5	30.085800ms	220	1	1.1191063330378105E-5	80.444200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	2956	40	452655	320	49	1898291.6721794028	40	3872808.782882151	0	4003322.927898239	27	4320653.266562675	31	4187420.6816917495	1.7976931348623157E308	0.0	30.911500ms	220	1	1.275577482400511E-5	30.911500ms	220	1	1.275577482400511E-5	81.633500ms	100	0	8.067212198843765E-5	0s	0	0	0.0	0s	0	0	0.0	
74	2997	40	452974	319	49	1896949.7167548994	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	30.618800ms	220	1	3.21330882577343E-6	30.618800ms	220	1	3.21330882577343E-6	80.043200ms	100	0	1.6865720923315953E-4	0s	0	0	0.0	0s	0	0	0.0	
75	3037	40	453294	320	49	1888522.4254504205	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	30.357600ms	220	1	2.0193402717781514E-5	30.357600ms	220	1	2.0193402717781514E-5	80.773700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3078	40	453614	320	49	1886982.7651518323	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	30.579ms	220	1	3.705783848981489E-6	30.579ms	220	1	3.705783848981489E-6	80.332900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3118	40	453934	320	49	1882826.8540461827	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	29.988200ms	220	1	1.001095790303083E-5	29.988200ms	220	1	1.001095790303083E-5	84.168700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3160	41	454254	320	49	1880535.4353830079	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	29.969600ms	220	1	5.531862558516565E-6	29.969600ms	220	1	5.531862558516565E-6	103.963500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3200	39	454574	320	49	1879075.2762152855	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	29.917400ms	220	1	3.5293603093733416E-6	29.917400ms	220	1	3.5293603093733416E-6	81.587800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
80	3240	40	454894	320	49	1871179.3209589515	40	3872808.782882151	0	4003322.927898239	23	4306340.396171214	31	4187420.6816917495	1.7976931348623157E308	0.0	30.133ms	220	1	1.9100195806363724E-5	30.133ms	220	1	1.9100195806363724E-5	81.861800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
