"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	40	40	410362	410362	35	4262283.453525994	33	4267867.935527441	15	4297098.533645106	38	4479414.227677515	2	4415262.415596984	1.7976931348623157E308	0.0	29.499800ms	210	1	3.23017246947388E-5	29.499800ms	210	1	3.23017246947388E-5	80.865600ms	100	0	0.006315547693127256	0s	0	0	0.0	0s	0	0	0.0	
3	77	37	410672	310	30	4162801.4704498504	42	4211482.868539018	35	4235733.317693802	29	4456039.6900328575	16	4372846.871043906	1.7976931348623157E308	0.0	27.112600ms	210	1	2.9662320591078165E-5	27.112600ms	210	1	2.9662320591078165E-5	81.009ms	100	0	0.004555836931640924	0s	0	0	0.0	0s	0	0	0.0	
4	115	38	410982	310	37	4126149.887582267	30	4156794.2974525434	42	4211482.868539018	29	4456039.6900328575	26	4368233.123428181	1.7976931348623157E308	0.0	27.733900ms	210	1	6.871715094875734E-6	27.733900ms	210	1	6.871715094875734E-6	85.686900ms	100	0	0.001285416716437543	0s	0	0	0.0	0s	0	0	0.0	
5	152	37	411292	310	37	4120534.084460376	30	4156794.2974525434	42	4211482.868539018	29	4456039.6900328575	43	4347317.330665985	1.7976931348623157E308	0.0	27.104600ms	210	1	6.481082936064345E-6	27.104600ms	210	1	6.481082936064345E-6	81.853600ms	100	0	6.167034193314725E-4	0s	0	0	0.0	0s	0	0	0.0	
6	190	37	411602	310	37	4097835.5057331836	39	4121303.536320086	30	4156794.2974525434	29	4456039.6900328575	3	4338994.707665156	1.7976931348623157E308	0.0	27.423900ms	210	1	2.6231665098249333E-5	27.423900ms	210	1	2.6231665098249333E-5	82.366100ms	100	0	0.0010855975668330198	0s	0	0	0.0	0s	0	0	0.0	
7	228	38	411912	310	37	4095278.155115871	39	4121303.536320086	3	4154011.2753065587	29	4456039.6900328575	34	4336045.569050707	1.7976931348623157E308	0.0	28.218600ms	210	1	2.9717786537312004E-6	28.218600ms	210	1	2.9717786537312004E-6	81.805400ms	100	0	4.322763175008737E-4	0s	0	0	0.0	0s	0	0	0.0	
8	267	38	412221	309	37	4078852.0801118785	39	4121303.536320086	3	4154011.2753065587	29	4456039.6900328575	0	4335688.534322489	1.7976931348623157E308	0.0	28.318400ms	210	1	1.909990037751296E-5	28.318400ms	210	1	1.909990037751296E-5	80.584300ms	100	0	1.9905256673723005E-4	0s	0	0	0.0	0s	0	0	0.0	
9	306	38	412531	310	37	4059397.092149099	39	4121303.536320086	3	4154011.2753065587	38	4454672.679960755	49	4329155.067747778	1.7976931348623157E308	0.0	28.756500ms	210	1	2.2712958941187696E-5	28.756500ms	210	1	2.2712958941187696E-5	82.701200ms	100	0	5.953300056185318E-4	0s	0	0	0.0	0s	0	0	0.0	
10	343	37	412841	310	37	4050534.013856844	39	4121303.536320086	3	4154011.2753065587	38	4454672.679960755	7	4327856.159184207	1.7976931348623157E308	0.0	27.691300ms	210	1	1.0396897314295172E-5	27.691300ms	210	1	1.0396897314295172E-5	81.56ms	100	0	5.10046428919978E-4	0s	0	0	0.0	0s	0	0	0.0	
11	382	38	413151	310	37	4050092.764218954	39	4121303.536320086	3	4154011.2753065587	41	4449386.309833039	7	4327856.159184207	1.7976931348623157E308	0.0	28.229300ms	210	1	5.18743638411312E-7	28.229300ms	210	1	5.18743638411312E-7	85.006800ms	100	0	3.4686357154619654E-5	0s	0	0	0.0	0s	0	0	0.0	
12	422	39	413461	310	37	4008596.1563127013	39	4121303.536320086	3	4154011.2753065587	41	4449386.309833039	23	4325187.701287157	1.7976931348623157E308	0.0	27.301400ms	210	1	4.878972070403601E-5	27.301400ms	210	1	4.878972070403601E-5	107.001ms	100	0	5.599026320094769E-4	0s	0	0	0.0	0s	0	0	0.0	
