"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
17	671	40	405245	305	41	3673606.4900160395	15	4102357.5684867897	27	4126427.3195500113	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	30.203800ms	205	1	7.243031687828271E-5	30.203800ms	205	1	7.243031687828271E-5	85.215500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	713	42	405549	304	41	3667179.09773395	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	31.841ms	205	1	8.534701027062566E-6	31.841ms	205	1	8.534701027062566E-6	85.519800ms	100	0	4.8518380730401154E-4	0s	0	0	0.0	0s	0	0	0.0	
19	756	42	405854	305	41	3653086.640414518	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	32.787ms	205	1	1.8745660467908237E-5	32.787ms	205	1	1.8745660467908237E-5	81.956400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	800	43	406158	304	41	3615707.79635831	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	32.347ms	205	1	4.9912811442035166E-5	32.347ms	205	1	4.9912811442035166E-5	90.131300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
21	843	42	406463	305	41	3597157.235733807	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	30.560100ms	205	1	2.5027061014959167E-5	30.560100ms	205	1	2.5027061014959167E-5	104.148400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	885	42	406767	304	41	3573925.6578329066	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	30.78ms	205	1	3.150398017705138E-5	30.78ms	205	1	3.150398017705138E-5	85.872200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	928	43	407072	305	41	3558231.0372996926	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	29	4305109.98141719	1.7976931348623157E308	0.0	33.417800ms	205	1	2.1421577246429307E-5	33.417800ms	205	1	2.1421577246429307E-5	81.961700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
24	971	42	407375	303	41	3527164.553805262	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	34	4291638.384150862	1.7976931348623157E308	0.0	31.542ms	205	1	4.258965208708263E-5	31.542ms	205	1	4.258965208708263E-5	92.236ms	100	0	2.719530987233054E-4	0s	0	0	0.0	0s	0	0	0.0	
25	1012	40	407678	303	41	3512501.197660096	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	34	4291638.384150862	1.7976931348623157E308	0.0	30.594400ms	205	1	2.027933924563214E-5	30.594400ms	205	1	2.027933924563214E-5	81.613900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
26	1054	42	407983	305	41	3495069.6218554303	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	0	4291417.881883472	1.7976931348623157E308	0.0	30.59ms	205	1	2.4208412271169053E-5	30.59ms	205	1	2.4208412271169053E-5	92.329200ms	100	0	2.547425981167917E-4	0s	0	0	0.0	0s	0	0	0.0	
27	1095	40	408286	303	41	3462742.1608891366	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	33	4290466.637963292	1.7976931348623157E308	0.0	30.461900ms	205	1	4.511925329235075E-5	30.461900ms	205	1	4.511925329235075E-5	81.818100ms	100	0	2.0484077100477838E-4	0s	0	0	0.0	0s	0	0	0.0	
28	1137	41	408590	304	41	3445917.6196046607	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	33	4290466.637963292	1.7976931348623157E308	0.0	31.099200ms	205	1	2.3701138947616917E-5	31.099200ms	205	1	2.3701138947616917E-5	88.500400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
29	1178	41	408895	305	41	3417764.416791681	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	39	4276330.826187217	1.7976931348623157E308	0.0	30.940500ms	205	1	3.98537376132737E-5	30.940500ms	205	1	3.98537376132737E-5	84.043300ms	100	0	2.12244439769953E-4	0s	0	0	0.0	0s	0	0	0.0	
30	1222	43	409199	304	41	3392646.557824099	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	39	4276330.826187217	1.7976931348623157E308	0.0	29.979500ms	205	1	3.5849791373361416E-5	29.979500ms	205	1	3.5849791373361416E-5	117.236300ms	100	0	2.4367197598806233E-4	0s	0	0	0.0	0s	0	0	0.0	
31	1261	39	409503	304	41	3378444.8591414504	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	19	4274918.078835502	1.7976931348623157E308	0.0	29.356600ms	205	1	2.041962749700068E-5	29.356600ms	205	1	2.041962749700068E-5	81.191100ms	100	0	7.89150058599697E-5	0s	0	0	0.0	0s	0	0	0.0	
32	1302	40	409808	305	41	3370776.8531109556	24	4033415.9871145734	15	4102357.5684867897	22	4410941.585823346	18	4269085.859332233	1.7976931348623157E308	0.0	29.915200ms	205	1	1.1071634738870303E-5	29.915200ms	205	1	1.1071634738870303E-5	88.909800ms	100	0	5.1111769376735E-4	0s	0	0	0.0	0s	0	0	0.0	
33	1342	40	410113	305	41	3350123.6414492284	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	7	4268363.862670342	1.7976931348623157E308	0.0	30.234200ms	205	1	2.9888473295603118E-5	30.234200ms	205	1	2.9888473295603118E-5	81.799700ms	100	0	0.0012750429631995664	0s	0	0	0.0	0s	0	0	0.0	
34	1382	39	410418	305	41	3320887.003619378	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	7	4268363.862670342	1.7976931348623157E308	0.0	29.567800ms	205	1	4.257089014475009E-5	29.567800ms	205	1	4.257089014475009E-5	81.714600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1424	41	410722	304	41	3306464.706664336	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	7	4268363.862670342	1.7976931348623157E308	0.0	31.577ms	205	1	2.1184902707228316E-5	31.577ms	205	1	2.1184902707228316E-5	82.249100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	1464	40	411027	305	41	3294694.354623174	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	7	4268363.862670342	1.7976931348623157E308	0.0	30.058800ms	205	1	1.7364876541575297E-5	30.058800ms	205	1	1.7364876541575297E-5	81.762900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	1506	41	411332	305	41	3266231.2945112223	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	32	4266981.438503074	1.7976931348623157E308	0.0	31.595100ms	205	1	4.2141752989386706E-5	31.595100ms	205	1	4.2141752989386706E-5	83.290300ms	100	0	2.317869811750728E-4	0s	0	0	0.0	0s	0	0	0.0	
38	1548	42	411637	305	41	3250426.218144404	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	32	4266981.438503074	1.7976931348623157E308	0.0	32.135400ms	205	1	2.3604554161928375E-5	32.135400ms	205	1	2.3604554161928375E-5	81.969700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1592	43	411942	305	41	3240106.385394372	5	4021933.443281892	24	4033415.9871145734	22	4410941.585823346	32	4266981.438503074	1.7976931348623157E308	0.0	32.169100ms	205	1	1.5487398938674714E-5	32.169100ms	205	1	1.5487398938674714E-5	86.072600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1631	39	412247	305	41	3212018.080330607	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	32	4266981.438503074	1.7976931348623157E308	0.0	28.860300ms	205	1	4.228753811291649E-5	28.860300ms	205	1	4.228753811291649E-5	81.964200ms	100	0	1.1291731612772971E-4	0s	0	0	0.0	0s	0	0	0.0	
41	1673	42	412552	305	41	3210910.0929399757	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	32	4266981.438503074	1.7976931348623157E308	0.0	30.809200ms	205	1	1.682685590333967E-6	30.809200ms	205	1	1.682685590333967E-6	91.229300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1715	41	412857	305	41	3202602.6497209235	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	32	4266981.438503074	1.7976931348623157E308	0.0	30.363ms	205	1	1.2620756137884869E-5	30.363ms	205	1	1.2620756137884869E-5	89.922900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1756	40	413162	305	41	3163736.5304643265	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	32	4266981.438503074	1.7976931348623157E308	0.0	29.879500ms	205	1	5.919898481894334E-5	29.879500ms	205	1	5.919898481894334E-5	86.054ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	1797	41	413467	305	41	3146185.1763725556	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	21	4261800.519019993	1.7976931348623157E308	0.0	30.562700ms	205	1	2.706178615028583E-5	30.562700ms	205	1	2.706178615028583E-5	88.249200ms	100	0	2.3251148133161427E-4	0s	0	0	0.0	0s	0	0	0.0	
45	1837	40	413772	305	41	3117240.9562368197	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.040400ms	205	1	4.487698905824932E-5	30.040400ms	205	1	4.487698905824932E-5	82.148ms	100	0	2.2770182099665192E-4	0s	0	0	0.0	0s	0	0	0.0	
46	1880	42	414076	304	41	3093534.308566779	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.867400ms	205	1	3.709760823106283E-5	30.867400ms	205	1	3.709760823106283E-5	91.138900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
47	1923	43	414380	304	41	3084924.192462368	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	32.370200ms	205	1	1.3576887202016699E-5	32.370200ms	205	1	1.3576887202016699E-5	84.584100ms	100	0	2.626038557107524E-7	0s	0	0	0.0	0s	0	0	0.0	
48	1964	40	414685	305	41	3077258.2315949257	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.817700ms	205	1	1.2121831438212756E-5	30.817700ms	205	1	1.2121831438212756E-5	82.118100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	2008	43	414989	304	41	3055479.168024716	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	32.044300ms	205	1	3.452402317038052E-5	32.044300ms	205	1	3.452402317038052E-5	91.568800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2048	40	415294	305	41	3025331.7999945893	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.456400ms	205	1	4.8130039109167824E-5	30.456400ms	205	1	4.8130039109167824E-5	83.042700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2089	41	415599	305	41	3004011.441636679	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.247400ms	205	1	3.437697249853799E-5	30.247400ms	205	1	3.437697249853799E-5	88.945100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	2132	42	415903	304	41	2977285.224227702	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.285800ms	205	1	4.339923291633154E-5	31.285800ms	205	1	4.339923291633154E-5	91.353600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	2172	40	416208	305	41	2949854.654216605	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.184700ms	205	1	4.49428417209933E-5	30.184700ms	205	1	4.49428417209933E-5	82.645800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	2214	42	416513	305	41	2936061.6876842855	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.142200ms	205	1	2.2808840251201316E-5	31.142200ms	205	1	2.2808840251201316E-5	86.293100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2258	43	416818	305	41	2922370.7273568525	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	32.793400ms	205	1	2.2746515377752718E-5	32.793400ms	205	1	2.2746515377752718E-5	83.166400ms	100	0	1.4703558427925367E-4	0s	0	0	0.0	0s	0	0	0.0	
56	2300	42	417122	304	41	2919721.483620726	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	32.384700ms	205	1	4.422142630724436E-6	32.384700ms	205	1	4.422142630724436E-6	81.766700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2341	40	417427	305	41	2901911.5469905376	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.340200ms	205	1	2.975548871590312E-5	30.340200ms	205	1	2.975548871590312E-5	84.542600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2382	40	417731	304	41	2884426.6154200444	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.498800ms	205	1	2.939178115639325E-5	30.498800ms	205	1	2.939178115639325E-5	81.942400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2426	44	418035	304	41	2867810.55111621	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.569700ms	205	1	2.8100549267058674E-5	31.569700ms	205	1	2.8100549267058674E-5	97.814200ms	100	0	1.5385366767978748E-4	0s	0	0	0.0	0s	0	0	0.0	
60	2466	40	418337	302	41	2844365.464504528	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	29.733600ms	205	1	3.987929959670231E-5	29.733600ms	205	1	3.987929959670231E-5	83.760100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2506	40	418642	305	41	2831056.996935365	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	29.668900ms	205	1	2.2823844124835885E-5	29.668900ms	205	1	2.2823844124835885E-5	86.000900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2549	42	418947	305	41	2820288.7843855843	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.024ms	205	1	1.8554153502861808E-5	31.024ms	205	1	1.8554153502861808E-5	91.171700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2591	41	419252	305	41	2798422.340404282	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.287100ms	205	1	3.7820800829739986E-5	31.287100ms	205	1	3.7820800829739986E-5	82.531200ms	100	0	1.671769593446748E-4	0s	0	0	0.0	0s	0	0	0.0	
64	2633	42	419557	305	41	2776889.6571266428	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.944ms	205	1	3.75345343290618E-5	31.944ms	205	1	3.75345343290618E-5	87.824600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2678	44	419862	305	41	2761452.8288061656	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	32.636ms	205	1	2.711724658199799E-5	32.636ms	205	1	2.711724658199799E-5	91.212600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	2718	40	420166	304	41	2745203.3236394417	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.214600ms	205	1	2.8704411690543166E-5	30.214600ms	205	1	2.8704411690543166E-5	81.492900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2758	40	420471	305	41	2737766.2488390757	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	29.949600ms	205	1	1.3215200982718569E-5	29.949600ms	205	1	1.3215200982718569E-5	82.845100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	2800	41	420776	305	41	2712347.802202056	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.186800ms	205	1	4.528963079743771E-5	31.186800ms	205	1	4.528963079743771E-5	83.488500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	2841	40	421081	305	41	2705130.5407174136	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	29.653500ms	205	1	1.2979955430140378E-5	29.653500ms	205	1	1.2979955430140378E-5	89.737700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	2881	40	421386	305	41	2697184.8355918443	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.122300ms	205	1	1.4328157778152911E-5	30.122300ms	205	1	1.4328157778152911E-5	82.078600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2931	50	421690	304	41	2658134.0979101057	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	37.643500ms	205	1	7.062601005754008E-5	37.643500ms	205	1	7.062601005754008E-5	94.517200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	2973	41	421995	305	41	2653008.7082094937	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.391900ms	205	1	9.405808758200788E-6	31.391900ms	205	1	9.405808758200788E-6	81.488700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	3013	40	422300	305	41	2653008.7082094937	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	29.928500ms	205	0	0.0	29.928500ms	205	0	0.0	82.808200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	3059	46	422606	306	41	2652993.811627246	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.745ms	205	0	0.0	30.745ms	205	0	0.0	83.928400ms	100	0	0.0	5.030300ms	1	1	5.614976762657875E-6	5.030300ms	1	1	5.614976762657875E-6	
75	3115	55	422912	306	41	2644730.0945565943	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	38.051800ms	205	1	1.4697273508378377E-5	38.051800ms	205	1	1.4697273508378377E-5	90.960400ms	100	0	0.0	5.758800ms	2	1	5.1115880595087315E-5	5.758800ms	2	1	5.1115880595087315E-5	
76	3156	41	423217	305	41	2632437.7254796694	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.986100ms	205	1	2.2672550256986862E-5	30.986100ms	205	1	2.2672550256986862E-5	82.037700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3198	41	423522	305	41	2618546.414883129	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.577600ms	205	1	2.57413461518768E-5	30.577600ms	205	1	2.57413461518768E-5	95.275900ms	100	0	2.3440078809938704E-5	0s	0	0	0.0	0s	0	0	0.0	
78	3242	43	423827	305	41	2613659.963205195	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	31.444200ms	205	1	9.10289369437121E-6	31.444200ms	205	1	9.10289369437121E-6	91.792ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3284	42	424130	303	41	2613614.889335517	5	4021933.443281892	24	4033415.9871145734	3	4389157.9166482175	40	4261758.257153067	1.7976931348623157E308	0.0	30.975200ms	205	1	8.412438423914706E-8	30.975200ms	205	1	8.412438423914706E-8	89.906600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
