"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
15	588	42	414517	309	39	3572091.134387415	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	1	4285087.044400233	1.7976931348623157E308	0.0	32.360001ms	210	1	2.7871162883747178E-5	32.360001ms	210	1	2.7871162883747178E-5	82.158805ms	100	0	1.1689671146202119E-4	0s	0	0	0.0	0s	0	0	0.0	
16	629	40	414826	309	39	3528423.307357936	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	1	4285087.044400233	1.7976931348623157E308	0.0	30.425300ms	210	1	5.8212969840526747E-5	30.425300ms	210	1	5.8212969840526747E-5	81.769504ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
17	673	44	415136	310	39	3486464.4235414313	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	47	4282272.046582281	1.7976931348623157E308	0.0	34.226999ms	210	1	5.6627051587989535E-5	34.226999ms	210	1	5.6627051587989535E-5	81.606801ms	100	0	2.629994398577218E-4	0s	0	0	0.0	0s	0	0	0.0	
18	717	44	415445	309	39	3471554.215958784	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	47	4282272.046582281	1.7976931348623157E308	0.0	33.380700ms	210	1	2.03647534761526E-5	33.380700ms	210	1	2.03647534761526E-5	86.522298ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
19	757	40	415755	310	39	3436429.0448231194	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	47	4282272.046582281	1.7976931348623157E308	0.0	29.976101ms	210	1	4.818093259921774E-5	29.976101ms	210	1	4.818093259921774E-5	82.758407ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	800	43	416065	310	39	3400662.4227832896	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	31.869899ms	210	1	4.956227688311837E-5	31.869899ms	210	1	4.956227688311837E-5	90.107906ms	100	0	1.312717422489107E-4	0s	0	0	0.0	0s	0	0	0.0	
21	844	43	416375	310	39	3391766.033935878	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	32.686ms	210	1	1.2457501259878688E-5	32.686ms	210	1	1.2457501259878688E-5	89.012592ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	885	41	416685	310	39	3377653.761318482	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	30.976299ms	210	1	1.981307009554974E-5	30.976299ms	210	1	1.981307009554974E-5	84.197791ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	932	47	416994	309	39	3293176.435432639	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	37.375201ms	210	1	1.190983472064784E-4	37.375201ms	210	1	1.190983472064784E-4	82.166292ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
24	974	42	417304	310	39	3283038.580712869	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	31.229201ms	210	1	1.4659250608669731E-5	31.229201ms	210	1	1.4659250608669731E-5	87.879895ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
25	1017	42	417614	310	39	3272923.682849641	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	32.359401ms	210	1	1.4671219699960304E-5	32.359401ms	210	1	1.4671219699960304E-5	84.569907ms	100	0	3.127608250696579E-5	0s	0	0	0.0	0s	0	0	0.0	
26	1058	40	417924	310	39	3241789.215679217	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	30.450400ms	210	1	4.529875482740372E-5	30.450400ms	210	1	4.529875482740372E-5	86.066906ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
27	1100	42	418234	310	39	3217526.859875648	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	32.030100ms	210	1	3.563927817306819E-5	32.030100ms	210	1	3.563927817306819E-5	83.854198ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
28	1143	43	418544	310	39	3179441.5119910575	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	32.106800ms	210	1	5.636590068977358E-5	32.106800ms	210	1	5.636590068977358E-5	90.576309ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
29	1184	41	418853	309	39	3140080.83276926	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	30.828400ms	210	1	5.895117274879801E-5	30.828400ms	210	1	5.895117274879801E-5	87.514511ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
30	1225	41	419163	310	39	3137198.754003734	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	23	4275156.130241732	1.7976931348623157E308	0.0	30.710600ms	210	1	4.370646912818125E-6	30.710600ms	210	1	4.370646912818125E-6	85.404690ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
31	1268	42	419472	309	39	3127819.800822626	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	44	4272828.494816074	1.7976931348623157E308	0.0	32.251ms	210	1	1.4236165865424316E-5	32.251ms	210	1	1.4236165865424316E-5	83.024006ms	100	0	1.323422254891682E-4	0s	0	0	0.0	0s	0	0	0.0	
32	1311	43	419782	310	39	3093538.5195276733	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	44	4272828.494816074	1.7976931348623157E308	0.0	33.410699ms	210	1	5.2191049049468035E-5	33.410699ms	210	1	5.2191049049468035E-5	84.028898ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
33	1351	40	420092	310	39	3091770.66268003	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	44	4272828.494816074	1.7976931348623157E308	0.0	29.575099ms	210	1	2.7212739999901306E-6	29.575099ms	210	1	2.7212739999901306E-6	84.937197ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
34	1394	42	420402	310	39	3064729.598006968	34	4017282.5512324898	45	4114367.3462948417	7	4358852.057666523	44	4272828.494816074	1.7976931348623157E308	0.0	29.896300ms	210	1	4.164829435376354E-5	29.896300ms	210	1	4.164829435376354E-5	101.566895ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1435	40	420712	310	39	3048449.405354172	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	8	4272184.995990432	1.7976931348623157E308	0.0	30.539101ms	210	1	2.5295780407019214E-5	30.539101ms	210	1	2.5295780407019214E-5	83.263897ms	100	0	3.456923156155378E-4	0s	0	0	0.0	0s	0	0	0.0	
36	1480	44	421022	310	39	3023542.6611093413	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	8	4272184.995990432	1.7976931348623157E308	0.0	33.000100ms	210	1	3.8906187458677606E-5	33.000100ms	210	1	3.8906187458677606E-5	87.208392ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	1523	43	421332	310	39	3020218.643096686	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	32.893700ms	210	1	5.235136056361675E-6	32.893700ms	210	1	5.235136056361675E-6	84.716794ms	100	0	2.8077598823008086E-4	0s	0	0	0.0	0s	0	0	0.0	
38	1565	42	421642	310	39	3011953.339427846	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	31.425899ms	210	1	1.3031701856817494E-5	31.425899ms	210	1	1.3031701856817494E-5	88.572402ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1605	40	421952	310	39	2999647.0697847204	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	30.396900ms	210	1	1.945623899539408E-5	30.396900ms	210	1	1.945623899539408E-5	81.985802ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1649	43	422262	310	39	2962063.080102389	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	32.334100ms	210	1	5.9664145573138217E-5	32.334100ms	210	1	5.9664145573138217E-5	87.722996ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
41	1689	40	422572	310	39	2931708.05797718	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	29.941200ms	210	1	4.879967795985006E-5	29.941200ms	210	1	4.879967795985006E-5	83.376594ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1730	40	422881	309	39	2910325.75507306	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	22	4262930.810949232	1.7976931348623157E308	0.0	30.744ms	210	1	3.473077400819855E-5	30.744ms	210	1	3.473077400819855E-5	82.802496ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1775	45	423191	310	39	2907094.343495401	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	35.132400ms	210	1	5.287268668294342E-6	35.132400ms	210	1	5.287268668294342E-6	81.677402ms	100	0	9.691335943496138E-5	0s	0	0	0.0	0s	0	0	0.0	
44	1817	41	423498	307	39	2905032.0366413463	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	29.621999ms	210	1	3.378118378168556E-6	29.621999ms	210	1	3.378118378168556E-6	106.400499ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	1858	41	423808	310	39	2893900.534482975	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	31.056499ms	210	1	1.824666732294829E-5	31.056499ms	210	1	1.824666732294829E-5	83.215496ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	1899	41	424118	310	39	2870587.144680434	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.851400ms	210	1	3.83621138992247E-5	30.851400ms	210	1	3.83621138992247E-5	83.367406ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
47	1939	40	424428	310	39	2848866.814904401	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	29.951200ms	210	1	3.603100570637703E-5	29.951200ms	210	1	3.603100570637703E-5	82.394300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
48	1980	41	424738	310	39	2840464.781991892	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.353801ms	210	1	1.404406844378909E-5	30.353801ms	210	1	1.404406844378909E-5	88.801904ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	2023	42	425048	310	39	2828314.56449691	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.842100ms	210	1	2.0369264535277785E-5	30.842100ms	210	1	2.0369264535277785E-5	89.032099ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2065	42	425358	310	39	2822338.627668133	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	32.202600ms	210	1	1.0061413394043168E-5	32.202600ms	210	1	1.0061413394043168E-5	88.193003ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2108	42	425666	308	39	2805647.1814461206	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	32.214200ms	210	1	2.8162133511721087E-5	32.214200ms	210	1	2.8162133511721087E-5	81.213995ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	2151	43	425976	310	39	2788076.4932116624	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	32.772900ms	210	1	2.982197637925547E-5	32.772900ms	210	1	2.982197637925547E-5	83.83ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	2191	39	426286	310	39	2783906.8419640623	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	29.431900ms	210	1	7.1215700787882885E-6	29.431900ms	210	1	7.1215700787882885E-6	86.142803ms	100	0	1.1358834903041348E-4	0s	0	0	0.0	0s	0	0	0.0	
54	2234	43	426595	309	39	2783789.9621528564	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	33.327700ms	210	1	1.9992426512336454E-7	33.327700ms	210	1	1.9992426512336454E-7	83.377801ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2275	40	426904	309	39	2774759.6703664614	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.532700ms	210	1	1.5447066784366577E-5	30.532700ms	210	1	1.5447066784366577E-5	82.202602ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2317	42	427213	309	39	2760969.036766972	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	32.153501ms	210	1	2.3666800591209165E-5	32.153501ms	210	1	2.3666800591209165E-5	82.972106ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2358	40	427521	308	39	2752490.9048241572	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.128700ms	210	1	1.4622422900410571E-5	30.128700ms	210	1	1.4622422900410571E-5	81.669007ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2401	43	427831	310	39	2746823.810581998	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	33.084800ms	210	1	9.804269656478658E-6	33.084800ms	210	1	9.804269656478658E-6	81.330903ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2442	40	428141	310	39	2743715.5014011515	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.240600ms	210	1	5.388577247919127E-6	30.240600ms	210	1	5.388577247919127E-6	85.679400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
60	2483	41	428451	310	39	2733114.136425657	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	29.864500ms	210	1	1.839938956269919E-5	29.864500ms	210	1	1.839938956269919E-5	88.621598ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2525	41	428761	310	39	2693841.845729415	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.844600ms	210	1	6.84241121089499E-5	30.844600ms	210	1	6.84241121089499E-5	85.190199ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2572	47	429071	310	39	2675662.5997920404	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	31.606900ms	210	1	3.2135456628331246E-5	31.606900ms	210	1	3.2135456628331246E-5	91.268794ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2615	43	429381	310	39	2656344.1692901324	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	32.386499ms	210	1	3.438121316443715E-5	32.386499ms	210	1	3.438121316443715E-5	87.983089ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
64	2660	45	429690	309	39	2652394.314305034	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	33.440600ms	210	1	7.080721496793047E-6	33.440600ms	210	1	7.080721496793047E-6	88.479894ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2703	42	430000	310	39	2645155.8936322364	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.605200ms	210	1	1.2995303784420672E-5	30.605200ms	210	1	1.2995303784420672E-5	101.607004ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	2743	40	430309	309	39	2642451.835303784	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.092301ms	210	1	4.867943043252945E-6	30.092301ms	210	1	4.867943043252945E-6	83.309506ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2785	42	430619	310	39	2625682.3690536637	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	21	4257616.506943053	1.7976931348623157E308	0.0	30.991999ms	210	1	3.0219889015259405E-5	30.991999ms	210	1	3.0219889015259405E-5	84.106288ms	100	0	6.995605170935893E-5	0s	0	0	0.0	0s	0	0	0.0	
68	2827	41	430928	309	39	2599433.3528106	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	30.694ms	210	1	4.760488812978985E-5	30.694ms	210	1	4.760488812978985E-5	88.414109ms	100	0	1.5405732935884432E-4	0s	0	0	0.0	0s	0	0	0.0	
69	2870	42	431238	310	39	2593798.388342106	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	32.316400ms	210	1	1.032269748584756E-5	32.316400ms	210	1	1.032269748584756E-5	83.522794ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	2909	39	431548	310	39	2588929.9724552296	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	29.609600ms	210	1	8.937831443972268E-6	29.609600ms	210	1	8.937831443972268E-6	81.405411ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2953	43	431858	310	39	2580692.970321671	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	31.291300ms	210	1	1.5150591209855429E-5	31.291300ms	210	1	1.5150591209855429E-5	90.665796ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	2993	40	432168	310	39	2559947.936909103	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	29.720001ms	210	1	3.8278816786512024E-5	29.720001ms	210	1	3.8278816786512024E-5	84.696702ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	3033	40	432476	308	39	2550115.113442665	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	30.465400ms	210	1	1.8290594200260596E-5	30.465400ms	210	1	1.8290594200260596E-5	82.141805ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	3074	40	432786	310	39	2541302.569552118	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	29.999700ms	210	1	1.6455921732975536E-5	29.999700ms	210	1	1.6455921732975536E-5	81.720209ms	100	0	1.3466144663244472E-5	0s	0	0	0.0	0s	0	0	0.0	
75	3121	47	433095	309	39	2530277.968955129	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	35.014301ms	210	1	2.0657948687374276E-5	35.014301ms	210	1	2.0657948687374276E-5	87.408997ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3163	41	433404	309	39	2527288.1002886174	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	37	4255753.380063354	1.7976931348623157E308	0.0	31.311501ms	210	1	5.626840218827692E-6	31.311501ms	210	1	5.626840218827692E-6	86.951991ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3206	43	433714	310	39	2515425.431282714	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	31	4250521.612532327	1.7976931348623157E308	0.0	31.438300ms	210	1	2.235158707139872E-5	31.438300ms	210	1	2.235158707139872E-5	87.930396ms	100	0	2.0752032561706545E-4	0s	0	0	0.0	0s	0	0	0.0	
78	3248	41	434024	310	39	2515353.1588137094	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	31	4250521.612532327	1.7976931348623157E308	0.0	30.107999ms	210	1	1.3681765717561624E-7	30.107999ms	210	1	1.3681765717561624E-7	86.797495ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3287	39	434334	310	39	2515346.7174445633	34	4017282.5512324898	45	4114367.3462948417	41	4357377.095264949	31	4250521.612532327	1.7976931348623157E308	0.0	29.603100ms	210	1	1.2194385628256604E-8	29.603100ms	210	1	1.2194385628256604E-8	82.464807ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
