"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	298	298	429932	429932	28	3980810.0309969676	0	3997986.994145349	25	4012346.830289568	49	4332469.327624109	33	4285616.190189151	1.7976931348623157E308	0.0	31.912700ms	220	1	1.353199136020742E-4	31.912700ms	220	1	1.353199136020742E-4	1.300371100s	100	0	0.004064433175005259	0s	0	0	0.0	0s	0	0	0.0	
3	358	59	430252	320	28	3814319.1519232416	0	3997986.994145349	25	4012346.830289568	48	4332247.980801157	8	4274821.342679739	1.7976931348623157E308	0.0	32.283300ms	220	1	1.9010621385338045E-4	32.283300ms	220	1	1.9010621385338045E-4	262.801800ms	100	0	0.002416437543847847	0s	0	0	0.0	0s	0	0	0.0	
4	414	56	430572	320	28	3732838.8764169356	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	3	4252982.212981235	1.7976931348623157E308	0.0	32.321400ms	220	1	9.709855780638695E-5	32.321400ms	220	1	9.709855780638695E-5	177.571600ms	100	0	0.0012214155965872254	0s	0	0	0.0	0s	0	0	0.0	
5	472	57	430892	320	28	3622460.1077442584	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	2	4234013.236852242	1.7976931348623157E308	0.0	32.308600ms	220	1	1.3440753603233117E-4	32.308600ms	220	1	1.3440753603233117E-4	187.438500ms	100	0	9.512454707965057E-4	0s	0	0	0.0	0s	0	0	0.0	
6	525	53	431212	320	28	3547353.4240143476	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	3	4230938.714361291	1.7976931348623157E308	0.0	33.821700ms	220	1	9.424369262874468E-5	33.821700ms	220	1	9.424369262874468E-5	186.049200ms	100	0	7.47201657897626E-4	0s	0	0	0.0	0s	0	0	0.0	
7	579	53	431532	320	28	3458992.808517726	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	3	4230938.714361291	1.7976931348623157E308	0.0	31.662800ms	220	1	1.1322220070583397E-4	31.662800ms	220	1	1.1322220070583397E-4	188.217400ms	100	0	2.106351792194694E-4	0s	0	0	0.0	0s	0	0	0.0	
8	632	53	431852	320	28	3380612.2355177808	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	7	4230259.797353099	1.7976931348623157E308	0.0	31.372700ms	220	1	1.0299973187010098E-4	31.372700ms	220	1	1.0299973187010098E-4	187.755500ms	100	0	3.316128126359208E-4	0s	0	0	0.0	0s	0	0	0.0	
9	685	53	432172	320	28	3332703.8478072695	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	43	4229033.463588163	1.7976931348623157E308	0.0	31.139100ms	220	1	6.44159647759152E-5	31.139100ms	220	1	6.44159647759152E-5	191.682400ms	100	0	1.8410847250210916E-4	0s	0	0	0.0	0s	0	0	0.0	
10	736	51	432492	320	28	3278136.689242313	0	3997986.994145349	25	4012346.830289568	48	4328290.151781806	39	4228239.824255334	1.7976931348623157E308	0.0	32.054600ms	220	1	7.442381629403158E-5	32.054600ms	220	1	7.442381629403158E-5	173.222100ms	100	0	8.860639311312202E-5	0s	0	0	0.0	0s	0	0	0.0	
11	792	55	432811	319	28	3216353.621431574	0	3997986.994145349	25	4012346.830289568	30	4305970.928202493	4	4226711.729848152	1.7976931348623157E308	0.0	31.035800ms	220	1	8.566821735470682E-5	31.035800ms	220	1	8.566821735470682E-5	183.794400ms	100	0	4.908239840249263E-4	0s	0	0	0.0	0s	0	0	0.0	
