"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
12	841	55	413559	310	39	3990354.1485350863	41	4131308.9313880075	4	4163171.3478624984	16	4412535.812011682	10	4285884.184358848	1.7976931348623157E308	0.0	33.696500ms	210	1	5.037728153673135E-6	33.696500ms	210	1	5.037728153673135E-6	171.659200ms	100	0	3.8994040625646485E-4	0s	0	0	0.0	0s	0	0	0.0	
13	897	56	413868	309	39	3981767.0384472813	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	23	4280410.075384933	1.7976931348623157E308	0.0	34.360600ms	210	1	1.0247461477355536E-5	34.360600ms	210	1	1.0247461477355536E-5	173.986900ms	100	0	4.843716779106055E-4	0s	0	0	0.0	0s	0	0	0.0	
14	953	56	414178	310	39	3980958.2887852252	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	43	4279112.54628217	1.7976931348623157E308	0.0	32.610600ms	210	1	9.672059740683552E-7	32.610600ms	210	1	9.672059740683552E-7	181.806600ms	100	0	3.4424408786981056E-4	0s	0	0	0.0	0s	0	0	0.0	
15	1009	55	414488	310	39	3960931.630072111	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	43	4279112.54628217	1.7976931348623157E308	0.0	31.790700ms	210	1	2.3955297838631908E-5	31.790700ms	210	1	2.3955297838631908E-5	194.876400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
16	1071	62	414798	310	39	3957610.6733739497	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	43	4279112.54628217	1.7976931348623157E308	0.0	36.899400ms	210	1	3.992515143404406E-6	36.899400ms	210	1	3.992515143404406E-6	181.895100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
17	1127	55	415108	310	39	3944065.244569903	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	43	4279112.54628217	1.7976931348623157E308	0.0	35.500300ms	210	1	1.629822821077122E-5	35.500300ms	210	1	1.629822821077122E-5	157.223ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	1187	60	415418	310	39	3937978.328930623	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	25	4278131.536409758	1.7976931348623157E308	0.0	38.859800ms	210	1	7.349095608371365E-6	38.859800ms	210	1	7.349095608371365E-6	165.504400ms	100	0	3.0665177223741514E-4	0s	0	0	0.0	0s	0	0	0.0	
19	1240	53	415728	310	39	3929786.9092656677	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	25	4278131.536409758	1.7976931348623157E308	0.0	33.058ms	210	1	9.90527551224582E-6	33.058ms	210	1	9.90527551224582E-6	163.207200ms	100	0	2.7506446410152652E-5	0s	0	0	0.0	0s	0	0	0.0	
20	1297	56	416038	310	39	3918159.4841454737	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	25	4278131.536409758	1.7976931348623157E308	0.0	33.496100ms	210	1	1.4089489411752593E-5	33.496100ms	210	1	1.4089489411752593E-5	177.442700ms	100	0	6.448127702425866E-5	0s	0	0	0.0	0s	0	0	0.0	
21	1360	62	416348	310	39	3915648.668973709	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	25	4278131.536409758	1.7976931348623157E308	0.0	37.782300ms	210	1	3.051499759279409E-6	37.782300ms	210	1	3.051499759279409E-6	172.373100ms	100	0	1.7650440522684052E-4	0s	0	0	0.0	0s	0	0	0.0	
22	1411	50	416656	308	39	3914030.6934683872	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	25	4278131.536409758	1.7976931348623157E308	0.0	35.823400ms	210	1	1.9676548931688683E-6	35.823400ms	210	1	1.9676548931688683E-6	101.833600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	1461	50	416966	310	39	3907818.5892238477	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	48	4275697.533079037	1.7976931348623157E308	0.0	35.205300ms	210	1	7.5577968340631175E-6	35.205300ms	210	1	7.5577968340631175E-6	100.423700ms	100	0	2.8500665191086625E-4	0s	0	0	0.0	0s	0	0	0.0	
24	1508	47	417276	310	39	3901574.2148637255	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	34	4273636.371943296	1.7976931348623157E308	0.0	33.026ms	210	1	7.609134181044009E-6	33.026ms	210	1	7.609134181044009E-6	101.165400ms	100	0	5.123682565585896E-4	0s	0	0	0.0	0s	0	0	0.0	
25	1553	45	417586	310	39	3893760.538565865	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	34	4273636.371943296	1.7976931348623157E308	0.0	31.967100ms	210	1	9.536658877079816E-6	31.967100ms	210	1	9.536658877079816E-6	97.286200ms	100	0	7.33001948586387E-5	0s	0	0	0.0	0s	0	0	0.0	
26	1598	44	417896	310	39	3892416.085368463	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	34	4273636.371943296	1.7976931348623157E308	0.0	31.619100ms	210	1	1.6442095037578445E-6	31.619100ms	210	1	1.6442095037578445E-6	85.953700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
27	1649	50	418206	310	39	3891943.817264112	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	37.117400ms	210	1	5.777634470928637E-7	37.117400ms	210	1	5.777634470928637E-7	96.237800ms	100	0	3.620461081615856E-4	0s	0	0	0.0	0s	0	0	0.0	
28	1693	44	418516	310	39	3889586.4363553575	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.420200ms	210	1	2.8843230791838638E-6	30.420200ms	210	1	2.8843230791838638E-6	97.594900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
29	1739	46	418826	310	39	3884574.0632678545	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	31.570600ms	210	1	6.136498999155724E-6	31.570600ms	210	1	6.136498999155724E-6	93.638700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
30	1784	45	419134	308	39	3884557.233299588	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	31.036300ms	210	1	2.063101506775768E-8	31.036300ms	210	1	2.063101506775768E-8	99.023200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
31	1830	45	419442	308	39	3874140.0653252453	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	31.694700ms	210	1	1.2769939739167741E-5	31.694700ms	210	1	1.2769939739167741E-5	104.754400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
32	1874	43	419752	310	39	3873832.224725811	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.486300ms	210	1	3.78382709875251E-7	30.486300ms	210	1	3.78382709875251E-7	96.022800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
33	1935	61	420062	310	39	3873505.404700604	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	45.735300ms	210	1	4.017432206756174E-7	45.735300ms	210	1	4.017432206756174E-7	86.679300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
34	1981	45	420372	310	39	3862837.4198925775	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	31.622ms	210	1	1.3114717123053846E-5	31.622ms	210	1	1.3114717123053846E-5	98.393ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	2024	43	420682	310	39	3861951.9756259173	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	29.929500ms	210	1	1.091529570490788E-6	29.929500ms	210	1	1.091529570490788E-6	98.487500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	2072	47	420992	310	39	3861440.235411897	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	32.995900ms	210	1	6.309913166661973E-7	32.995900ms	210	1	6.309913166661973E-7	106.198ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	2119	46	421301	309	39	3861440.235411897	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	34.343200ms	210	0	0.0	34.343200ms	210	0	0.0	84.109600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
38	2273	154	421622	321	39	3858225.0050029824	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	134.569200ms	210	1	3.951901961704717E-6	134.569200ms	210	1	3.951901961704717E-6	100.864800ms	100	0	0.0	5.746200ms	12	1	2.2945350452996394E-7	5.746200ms	12	1	2.2945350452996394E-7	
39	2316	43	421932	310	39	3833432.118599313	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	29.567900ms	210	1	3.059991671660098E-5	29.567900ms	210	1	3.059991671660098E-5	94.470400ms	100	0	1.1973791166338898E-4	0s	0	0	0.0	0s	0	0	0.0	
40	2366	49	422242	310	39	3826172.8854693226	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	33.835300ms	210	1	9.017448526546116E-6	33.835300ms	210	1	9.017448526546116E-6	100.938100ms	100	0	7.358899693372001E-5	0s	0	0	0.0	0s	0	0	0.0	
41	2407	41	422551	309	39	3823854.5447973413	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.551800ms	210	1	2.885315906019423E-6	30.551800ms	210	1	2.885315906019423E-6	88.512900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	2450	43	422861	310	39	3810535.303098994	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.295700ms	210	1	1.6586656141148738E-5	30.295700ms	210	1	1.6586656141148738E-5	94.428500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	2494	43	423171	310	39	3809378.6113691353	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.539700ms	210	1	1.4454808624894281E-6	30.539700ms	210	1	1.4454808624894281E-6	98.153600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	2536	41	423481	310	39	3805134.2636332386	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	29.040600ms	210	1	5.305636891650951E-6	29.040600ms	210	1	5.305636891650951E-6	98.529ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	2600	64	423791	310	39	3800587.3904042235	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	49.295700ms	210	1	5.690148042332355E-6	49.295700ms	210	1	5.690148042332355E-6	121.250400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	2732	131	424100	309	39	3796223.2915962148	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	106.040600ms	210	1	5.467950282566662E-6	106.040600ms	210	1	5.467950282566662E-6	123.529ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
47	2777	45	424409	309	39	3786360.5730433143	41	4131308.9313880075	47	4143219.1865622816	16	4412535.812011682	3	4273175.030654811	1.7976931348623157E308	0.0	30.614300ms	210	1	1.237159219436647E-5	30.614300ms	210	1	1.237159219436647E-5	109.872400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
48	2822	44	424719	310	39	3783577.878718657	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	31.593500ms	210	1	3.499646982870382E-6	31.593500ms	210	1	3.499646982870382E-6	89.902700ms	100	0	9.744618306292252E-5	0s	0	0	0.0	0s	0	0	0.0	
49	2882	59	425029	310	39	3779901.6570562543	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	44.974100ms	210	1	4.626789245829176E-6	44.974100ms	210	1	4.626789245829176E-6	93.662100ms	100	0	9.38821009093893E-5	0s	0	0	0.0	0s	0	0	0.0	
50	2951	69	425339	310	39	3767800.2866339018	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	55.396400ms	210	1	1.5245257328904456E-5	55.396400ms	210	1	1.5245257328904456E-5	97.475200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2995	44	425648	309	39	3762514.9700891897	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	33.837900ms	210	1	6.679805750777651E-6	33.837900ms	210	1	6.679805750777651E-6	82.680500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	3041	45	425958	310	39	3754029.133648185	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	31.466300ms	210	1	1.0739823038154382E-5	31.466300ms	210	1	1.0739823038154382E-5	102.715600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	3085	43	426268	310	39	3740176.8314052788	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	3	4273175.030654811	1.7976931348623157E308	0.0	30.781ms	210	1	1.7571345790205817E-5	30.781ms	210	1	1.7571345790205817E-5	100.080300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	3127	42	426578	310	39	3730647.2817544723	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.494100ms	210	1	1.2132797433519365E-5	31.494100ms	210	1	1.2132797433519365E-5	85.142400ms	100	0	4.032870478315242E-5	0s	0	0	0.0	0s	0	0	0.0	
55	3175	48	426888	310	39	3730647.2817544723	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	34.851400ms	210	0	0.0	34.851400ms	210	0	0.0	84.846500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	3224	49	427200	312	39	3726190.737457787	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	32.048600ms	210	1	4.732456413339282E-6	32.048600ms	210	1	4.732456413339282E-6	85.661ms	100	0	0.0	6.229100ms	2	1	1.0048028254561192E-4	6.229100ms	2	1	1.0048028254561192E-4	
57	3275	50	427510	310	39	3723473.425237538	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	33.598500ms	210	1	3.472603232870136E-6	33.598500ms	210	1	3.472603232870136E-6	118.578400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	3321	45	427820	310	39	3716018.9498961633	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	32.392200ms	210	1	9.533437619023223E-6	32.392200ms	210	1	9.533437619023223E-6	99.730200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	3361	40	428130	310	39	3694297.247198616	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	30.307100ms	210	1	2.7835347695150842E-5	30.307100ms	210	1	2.7835347695150842E-5	84.561400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
60	3409	47	428440	310	39	3687079.5791839086	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.238900ms	210	1	9.303487345298696E-6	31.238900ms	210	1	9.303487345298696E-6	126.176700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	3486	77	428750	310	39	3674544.956976531	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	64.540200ms	210	1	1.6188605614853552E-5	64.540200ms	210	1	1.6188605614853552E-5	94.659300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	3555	69	429060	310	39	3674430.6410859367	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	54.976ms	210	1	1.4814388996642335E-7	54.976ms	210	1	1.4814388996642335E-7	104.967500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	3615	59	429370	310	39	3672891.7979028025	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	44.266500ms	210	1	1.9942748679631824E-6	44.266500ms	210	1	1.9942748679631824E-6	108.808ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
64	3668	52	429680	310	39	3672891.7979028025	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	39.825400ms	210	0	0.0	39.825400ms	210	0	0.0	87.945300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	3728	60	429992	312	39	3670051.892832803	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	38.147200ms	210	1	2.6531975158148947E-6	38.147200ms	210	1	2.6531975158148947E-6	113.469200ms	100	0	0.0	4.910600ms	2	1	1.0807790002620443E-4	4.910600ms	2	1	1.0807790002620443E-4	
66	3776	47	430302	310	39	3668056.3823949876	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	33.393800ms	210	1	2.5891815521251166E-6	33.393800ms	210	1	2.5891815521251166E-6	103.121400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	3819	43	430612	310	39	3649380.06138553	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.088ms	210	1	2.424577287760476E-5	31.088ms	210	1	2.424577287760476E-5	98.142600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	3865	46	430922	310	39	3639807.4214055184	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	32.731300ms	210	1	1.2490888627125245E-5	32.731300ms	210	1	1.2490888627125245E-5	98.904ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	3910	45	431232	310	39	3638065.5359433787	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.193100ms	210	1	2.278882291429865E-6	31.193100ms	210	1	2.278882291429865E-6	99.208900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	3955	44	431542	310	39	3618716.853540045	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	32.311600ms	210	1	2.5325707292165427E-5	32.311600ms	210	1	2.5325707292165427E-5	85.849700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	4026	70	431852	310	39	3613075.014165287	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	54.232800ms	210	1	7.424151397278103E-6	54.232800ms	210	1	7.424151397278103E-6	100.145400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	4076	50	432161	309	39	3596136.6156850713	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	35.456500ms	210	1	2.232420862167287E-5	35.456500ms	210	1	2.232420862167287E-5	87.617200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	4131	54	432471	310	39	3588037.053461638	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	41.980900ms	210	1	1.0725216542910376E-5	41.980900ms	210	1	1.0725216542910376E-5	96.975100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	4173	42	432780	309	39	3573557.685465176	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.357700ms	210	1	1.9216460249540272E-5	31.357700ms	210	1	1.9216460249540272E-5	82.756300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	4220	46	433090	310	39	3571722.166753844	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.911300ms	210	1	2.4459001536787057E-6	31.911300ms	210	1	2.4459001536787057E-6	117.482200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	4261	41	433400	310	39	3564814.638726421	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	30.399300ms	210	1	9.209280305435975E-6	30.399300ms	210	1	9.209280305435975E-6	85.960500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	4300	39	433710	310	39	3563219.4310790584	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	28.705ms	210	1	2.1308897269668923E-6	28.705ms	210	1	2.1308897269668923E-6	82.656600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	4344	43	434019	309	39	3547513.708375485	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	31.677500ms	210	1	2.0989208545220604E-5	31.677500ms	210	1	2.0989208545220604E-5	92.680100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	4395	51	434326	307	39	3547477.0290976805	41	4131308.9313880075	47	4143219.1865622816	16	4369537.334760783	40	4265506.208877895	1.7976931348623157E308	0.0	39.407300ms	210	1	4.9235391882554835E-8	39.407300ms	210	1	4.9235391882554835E-8	85.369100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
