"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
30	1209	41	438982	320	0	2229888.875879962	8	4003241.943569451	35	4016387.0306470855	48	4341056.316356241	12	4218057.482937457	1.7976931348623157E308	0.0	31.281800ms	220	1	4.26954233101467E-5	31.281800ms	220	1	4.26954233101467E-5	81.270200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
31	1250	41	439302	320	0	2199758.1288425643	8	4003241.943569451	35	4016387.0306470855	48	4341056.316356241	12	4218057.482937457	1.7976931348623157E308	0.0	31.032200ms	220	1	6.141917768213157E-5	31.032200ms	220	1	6.141917768213157E-5	82.445900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
32	1292	41	439620	318	0	2172277.2458681	8	4003241.943569451	35	4016387.0306470855	48	4341056.316356241	14	4216951.644761818	1.7976931348623157E308	0.0	31.579300ms	220	1	5.678492684789351E-5	31.579300ms	220	1	5.678492684789351E-5	81.798900ms	100	0	2.8745370440627193E-4	0s	0	0	0.0	0s	0	0	0.0	
33	1335	43	439940	320	0	2146197.873396638	8	4003241.943569451	35	4016387.0306470855	48	4341056.316356241	14	4216951.644761818	1.7976931348623157E308	0.0	31.351ms	220	1	5.457065960088174E-5	31.351ms	220	1	5.457065960088174E-5	102.151300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
34	1376	41	440258	318	0	2108993.968567932	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	20	4215869.046898686	1.7976931348623157E308	0.0	30.997300ms	220	1	7.879453260507742E-5	30.997300ms	220	1	7.879453260507742E-5	81.363600ms	100	0	0.001397701778636371	0s	0	0	0.0	0s	0	0	0.0	
35	1418	42	440578	320	0	2102326.91616099	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	20	4215869.046898686	1.7976931348623157E308	0.0	32.225900ms	220	1	1.4369307887824765E-5	32.225900ms	220	1	1.4369307887824765E-5	81.606200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	1460	42	440898	320	0	2079204.0253145797	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	20	4215869.046898686	1.7976931348623157E308	0.0	32.018800ms	220	1	4.999415100187784E-5	32.018800ms	220	1	4.999415100187784E-5	81.531200ms	100	0	8.620685338646794E-5	0s	0	0	0.0	0s	0	0	0.0	
37	1502	41	441217	319	0	2048405.3209158375	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	20	4215869.046898686	1.7976931348623157E308	0.0	31.707900ms	220	1	6.733062710485673E-5	31.707900ms	220	1	6.733062710485673E-5	81.341200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
38	1543	40	441537	320	0	2012028.9594733503	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	20	4215869.046898686	1.7976931348623157E308	0.0	30.681300ms	220	1	8.071991210798289E-5	30.681300ms	220	1	8.071991210798289E-5	81.811600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1584	41	441857	320	0	1994435.8643506109	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	2	4211404.115825045	1.7976931348623157E308	0.0	30.969700ms	220	1	3.9745260036019606E-5	30.969700ms	220	1	3.9745260036019606E-5	82.042900ms	100	0	7.995038105066631E-5	0s	0	0	0.0	0s	0	0	0.0	
40	1625	40	442177	320	0	1979890.4142535455	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	2	4211404.115825045	1.7976931348623157E308	0.0	30.883300ms	220	1	3.3150066864103114E-5	30.883300ms	220	1	3.3150066864103114E-5	80.472ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
41	1670	44	442497	320	0	1955781.8741320912	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	2	4211404.115825045	1.7976931348623157E308	0.0	34.700300ms	220	1	5.534865591066216E-5	34.700300ms	220	1	5.534865591066216E-5	81.450300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1714	44	442817	320	0	1940338.7880357737	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	34	4208100.6282663625	1.7976931348623157E308	0.0	33.677ms	220	1	3.5891449256580944E-5	33.677ms	220	1	3.5891449256580944E-5	82.877800ms	100	0	4.2381017534406706E-4	0s	0	0	0.0	0s	0	0	0.0	
43	1755	41	443137	320	0	1924421.1865647642	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	34	4208100.6282663625	1.7976931348623157E308	0.0	31.188600ms	220	1	3.7288711850355394E-5	31.188600ms	220	1	3.7288711850355394E-5	82.573100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	1799	43	443457	320	0	1912837.828449595	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	34	4208100.6282663625	1.7976931348623157E308	0.0	31.851800ms	220	1	2.735972154318836E-5	31.851800ms	220	1	2.735972154318836E-5	87.869500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	1840	41	443777	320	0	1908566.5440094282	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	34	4208100.6282663625	1.7976931348623157E308	0.0	31.504800ms	220	1	1.0149804120729805E-5	31.504800ms	220	1	1.0149804120729805E-5	82.24ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	1883	42	444097	320	0	1896341.1631285085	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	34	4208100.6282663625	1.7976931348623157E308	0.0	31.345ms	220	1	2.9116046946076564E-5	31.345ms	220	1	2.9116046946076564E-5	84.954900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
47	1924	41	444417	320	0	1883074.8386756075	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	31.223700ms	220	1	3.1798853475516575E-5	31.223700ms	220	1	3.1798853475516575E-5	80.820900ms	100	0	2.3012108073116377E-4	0s	0	0	0.0	0s	0	0	0.0	
48	1966	41	444737	320	0	1858718.5560132284	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.837800ms	220	1	5.879233977548698E-5	30.837800ms	220	1	5.879233977548698E-5	86.658900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	2006	40	445057	320	0	1851011.895477118	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.668700ms	220	1	1.8846465512925823E-5	30.668700ms	220	1	1.8846465512925823E-5	81.376ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2048	41	445376	319	0	1847405.8614445203	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.914900ms	220	1	8.855190949656124E-6	30.914900ms	220	1	8.855190949656124E-6	88.438300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2091	43	445696	320	0	1814766.9771936452	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	31.477ms	220	1	8.030642744670146E-5	31.477ms	220	1	8.030642744670146E-5	86.975500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	2134	42	446016	320	0	1803884.6044536568	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.936ms	220	1	2.725712516149251E-5	30.936ms	220	1	2.725712516149251E-5	94.118ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	2175	41	446334	318	0	1803639.8804287044	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.882200ms	220	1	6.16659141529994E-7	30.882200ms	220	1	6.16659141529994E-7	85.916100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	2216	41	446654	320	0	1791376.3637914755	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	31.182600ms	220	1	3.090597965082689E-5	31.182600ms	220	1	3.090597965082689E-5	80.552800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2257	41	446974	320	0	1781707.5322189238	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.962300ms	220	1	2.4533780454527587E-5	30.962300ms	220	1	2.4533780454527587E-5	81.329800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2301	43	447294	320	0	1775679.4604395973	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	31.782200ms	220	1	1.5378689136225594E-5	31.782200ms	220	1	1.5378689136225594E-5	87.264900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2341	40	447614	320	0	1768330.187106337	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.319200ms	220	1	1.8812960685024833E-5	30.319200ms	220	1	1.8812960685024833E-5	81.668ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2381	40	447934	320	0	1764285.4057501655	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	45	4207007.678290141	1.7976931348623157E308	0.0	30.313100ms	220	1	1.0397023098307982E-5	30.313100ms	220	1	1.0397023098307982E-5	81.246100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2423	42	448253	319	0	1755694.0442424004	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	24	4206310.722919742	1.7976931348623157E308	0.0	31.961400ms	220	1	2.21345384878411E-5	31.961400ms	220	1	2.21345384878411E-5	81.287200ms	100	0	2.114948934339078E-4	0s	0	0	0.0	0s	0	0	0.0	
60	2465	41	448573	320	0	1745104.2009324725	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	24	4206310.722919742	1.7976931348623157E308	0.0	31.750300ms	220	1	2.741687913484654E-5	31.750300ms	220	1	2.741687913484654E-5	80.922700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2511	46	448892	319	0	1737096.491363196	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	24	4206310.722919742	1.7976931348623157E308	0.0	33.548700ms	220	1	2.0857596836279777E-5	33.548700ms	220	1	2.0857596836279777E-5	92.324300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2553	41	449212	320	0	1725926.195288976	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	24	4206310.722919742	1.7976931348623157E308	0.0	31.128100ms	220	1	2.9229276161159405E-5	31.128100ms	220	1	2.9229276161159405E-5	80.654400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2595	42	449532	320	0	1714965.7029494727	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	32.027100ms	220	1	2.8865903919300158E-5	32.027100ms	220	1	2.8865903919300158E-5	81.961800ms	100	0	2.478362193129691E-4	0s	0	0	0.0	0s	0	0	0.0	
64	2636	41	449851	319	0	1708740.9425471989	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.134600ms	220	1	1.6498502224399587E-5	31.134600ms	220	1	1.6498502224399587E-5	81.638200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2677	41	450171	320	0	1701144.6342634556	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.541200ms	220	1	2.020708532069431E-5	31.541200ms	220	1	2.020708532069431E-5	80.681200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	2718	40	450491	320	0	1696606.8321511478	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	30.581900ms	220	1	1.2124996794698523E-5	30.581900ms	220	1	1.2124996794698523E-5	80.262700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2759	41	450810	319	0	1682836.4037586097	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.571400ms	220	1	3.689296491300605E-5	31.571400ms	220	1	3.689296491300605E-5	81.384400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	2801	42	451130	320	0	1681252.0193717068	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.197700ms	220	1	4.279529012511032E-6	31.197700ms	220	1	4.279529012511032E-6	81.809400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	2842	40	451450	320	0	1675614.3505366482	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	30.543200ms	220	1	1.5242073845455163E-5	30.543200ms	220	1	1.5242073845455163E-5	80.752ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	2885	42	451770	320	0	1675075.683484419	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	32.975500ms	220	1	1.4612470943909839E-6	32.975500ms	220	1	1.4612470943909839E-6	81.534500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2927	42	452090	320	0	1669926.1815699202	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	32.218800ms	220	1	1.3973593620197396E-5	32.218800ms	220	1	1.3973593620197396E-5	83.539500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	2968	41	452410	320	0	1668576.2391262993	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.010100ms	220	1	3.6744750062484516E-6	31.010100ms	220	1	3.6744750062484516E-6	82.058700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	3009	40	452730	320	0	1666620.825119882	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	30.929400ms	220	1	5.326844093362825E-6	30.929400ms	220	1	5.326844093362825E-6	80.922200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	3052	42	453049	319	0	1664286.8401298975	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.621400ms	220	1	6.365588694107698E-6	31.621400ms	220	1	6.365588694107698E-6	86.651400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	3093	41	453369	320	0	1658621.895521529	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.416900ms	220	1	1.5471941253736297E-5	31.416900ms	220	1	1.5471941253736297E-5	81.203900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3135	41	453689	320	0	1657432.6057310367	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.156ms	220	1	3.2592495605251764E-6	31.156ms	220	1	3.2592495605251764E-6	80.660800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3176	41	454009	320	0	1651693.2499311112	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.051500ms	220	1	1.5739994988963914E-5	31.051500ms	220	1	1.5739994988963914E-5	81.114900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3218	42	454329	320	0	1644236.7601712614	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.621800ms	220	1	2.0520235990222952E-5	31.621800ms	220	1	2.0520235990222952E-5	81.060300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3260	41	454647	318	0	1638705.8478516717	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.637700ms	220	1	1.529007935631508E-5	31.637700ms	220	1	1.529007935631508E-5	80.648500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
80	3303	43	454967	320	0	1635016.9610411194	8	4003241.943569451	11	4006634.15055433	23	4321612.645966978	37	4205604.966666978	1.7976931348623157E308	0.0	31.255700ms	220	1	1.0232261844109949E-5	31.255700ms	220	1	1.0232261844109949E-5	81.938400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
