"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
42	2154	48	412891	305	42	2645323.8072151938	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	15	4227929.1188849285	1.7976931348623157E308	0.0	36.629200ms	205	1	2.1514858747630173E-5	36.629200ms	205	1	2.1514858747630173E-5	92.025700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	2201	47	413196	305	42	2616878.2705121916	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	15	4227929.1188849285	1.7976931348623157E308	0.0	36.338600ms	205	1	5.245434046521336E-5	36.338600ms	205	1	5.245434046521336E-5	87.445400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	2249	48	413501	305	42	2611037.2147081513	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	15	4227929.1188849285	1.7976931348623157E308	0.0	35.403100ms	205	1	1.0888146943144869E-5	35.403100ms	205	1	1.0888146943144869E-5	93.298300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	2297	48	413806	305	42	2552599.743892599	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	15	4227929.1188849285	1.7976931348623157E308	0.0	36.495300ms	205	1	1.0917532375288612E-4	36.495300ms	205	1	1.0917532375288612E-4	88.126100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	2343	45	414111	305	42	2551544.5901188953	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.914400ms	205	1	2.016411539395322E-6	34.914400ms	205	1	2.016411539395322E-6	84.838200ms	100	0	2.5163128019837E-4	0s	0	0	0.0	0s	0	0	0.0	
47	2387	44	414415	304	42	2550181.7703537797	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	33.883300ms	205	1	2.6054419424972007E-6	33.883300ms	205	1	2.6054419424972007E-6	80.846300ms	100	0	8.889342649212817E-5	0s	0	0	0.0	0s	0	0	0.0	
48	2434	47	414720	305	42	2517355.306812794	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	36.138500ms	205	1	6.279124582622141E-5	36.138500ms	205	1	6.279124582622141E-5	87.177100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	2482	47	415025	305	42	2505721.7662773854	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.614500ms	205	1	2.2543094360944332E-5	35.614500ms	205	1	2.2543094360944332E-5	86.907200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2528	46	415330	305	42	2489350.7843837976	37	4090237.0270880745	6	4101213.4336456815	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.512200ms	205	1	3.187043722737243E-5	35.512200ms	205	1	3.187043722737243E-5	87.479300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2575	46	415634	304	42	2458535.1625078665	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.254100ms	205	1	6.038526496741515E-5	35.254100ms	205	1	6.038526496741515E-5	92.741600ms	100	0	4.397178157157244E-4	0s	0	0	0.0	0s	0	0	0.0	
52	2623	47	415939	305	42	2448596.5823111697	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.219ms	205	1	1.9719416564627392E-5	35.219ms	205	1	1.9719416564627392E-5	91.504500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	2675	52	416243	304	42	2431602.4421073543	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	40.087500ms	205	1	3.385541150205111E-5	40.087500ms	205	1	3.385541150205111E-5	89.317700ms	100	0	4.058257446213687E-5	0s	0	0	0.0	0s	0	0	0.0	
54	2724	48	416548	305	42	2376279.621908596	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	37.149200ms	205	1	1.109833626297146E-4	37.149200ms	205	1	1.109833626297146E-4	89.734600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2771	47	416853	305	42	2324252.9236883773	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.288100ms	205	1	1.0680088717930602E-4	35.288100ms	205	1	1.0680088717930602E-4	88.310300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2817	45	417157	304	42	2306814.92320967	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.431600ms	205	1	3.659817574169858E-5	35.431600ms	205	1	3.659817574169858E-5	80.726400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2864	47	417462	305	42	2288948.2254438573	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.518300ms	205	1	3.778136788130443E-5	35.518300ms	205	1	3.778136788130443E-5	90.444300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2913	48	417765	303	42	2286062.105545495	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	36.346400ms	205	1	6.150699912758804E-6	36.346400ms	205	1	6.150699912758804E-6	91.392800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2959	46	418070	305	42	2242623.4558498403	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.047800ms	205	1	9.269033052947793E-5	35.047800ms	205	1	9.269033052947793E-5	86.269ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
60	3004	44	418375	305	42	2235637.9745197897	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.554700ms	205	1	1.5194489558329052E-5	34.554700ms	205	1	1.5194489558329052E-5	82.811400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	3053	48	418680	305	42	2217897.580503576	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.955500ms	205	1	3.870864083651695E-5	34.955500ms	205	1	3.870864083651695E-5	109.297200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	3099	46	418984	304	42	2214733.848856755	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.843700ms	205	1	6.958318290811591E-6	35.843700ms	205	1	6.958318290811591E-6	80.594400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	3145	45	419289	305	42	2214304.012970573	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.183900ms	205	1	9.467324579355394E-7	35.183900ms	205	1	9.467324579355394E-7	82.281400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
64	3190	45	419594	305	42	2205713.052268855	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.695300ms	205	1	1.8925642156071667E-5	34.695300ms	205	1	1.8925642156071667E-5	84.638300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	3236	46	419899	305	42	2194197.3857981893	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.592ms	205	1	2.5467493482868005E-5	34.592ms	205	1	2.5467493482868005E-5	85.45ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	3281	45	420204	305	42	2155535.9567714017	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.841300ms	205	1	8.59504882909304E-5	34.841300ms	205	1	8.59504882909304E-5	81.375600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	3331	49	420509	305	42	2153599.546232871	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	36.651200ms	205	1	4.38216075047668E-6	36.651200ms	205	1	4.38216075047668E-6	108.377600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	3381	50	420813	304	42	2138667.622003806	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	38.185900ms	205	1	3.38218193365325E-5	38.185900ms	205	1	3.38218193365325E-5	87.681600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	3427	46	421117	304	42	2132701.4060490034	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.306200ms	205	1	1.3608235409288452E-5	35.306200ms	205	1	1.3608235409288452E-5	81.484100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	3474	47	421420	303	42	2124694.504096221	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.527ms	205	1	1.8313889696641716E-5	35.527ms	205	1	1.8313889696641716E-5	83.257ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	3521	46	421725	305	42	2114582.8439289536	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.261100ms	205	1	2.3215182913379573E-5	35.261100ms	205	1	2.3215182913379573E-5	88.010300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	3567	46	422030	305	42	2113256.3162941015	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.193300ms	205	1	3.0601149205630254E-6	35.193300ms	205	1	3.0601149205630254E-6	90.351300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	3616	48	422335	305	42	2113120.770131252	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.756500ms	205	1	3.1288244085251245E-7	34.756500ms	205	1	3.1288244085251245E-7	110.144ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	3660	44	422640	305	42	2053787.643324117	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.029900ms	205	1	1.369679816483445E-4	34.029900ms	205	1	1.369679816483445E-4	81.798200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	3706	45	422945	305	42	2051720.545387845	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.736700ms	205	1	4.909662690763877E-6	34.736700ms	205	1	4.909662690763877E-6	90.964ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3752	46	423250	305	42	2046922.2862309816	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.231900ms	205	1	1.140805568342022E-5	35.231900ms	205	1	1.140805568342022E-5	88.611200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3798	45	423555	305	42	2046922.2862309816	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	35.269100ms	205	0	0.0	35.269100ms	205	0	0.0	81.591ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3974	176	424861	1306	42	2038345.821519632	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.465800ms	205	1	2.0438691545603296E-5	34.465800ms	205	1	2.0438691545603296E-5	107.371800ms	100	0	0.0	128.442400ms	1001	0	0.0	128.442400ms	1001	0	0.0	
79	4019	44	425166	305	42	2037085.3410078571	5	4034049.7275906145	37	4090237.0270880745	49	4371149.983280251	12	4227881.676283368	1.7976931348623157E308	0.0	34.540600ms	205	1	3.0165074828702197E-6	34.540600ms	205	1	3.0165074828702197E-6	81.948900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
