"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	78	78	400611	400611	39	4066253.208748496	36	4109714.20745274	30	4151112.100527475	45	4417804.02023544	5	4358626.87103269	1.7976931348623157E308	0.0	38.132700ms	205	1	8.932619853304597E-5	38.132700ms	205	1	8.932619853304597E-5	338.531500ms	100	0	0.006560175153956266	0s	0	0	0.0	0s	0	0	0.0	
3	153	75	400916	305	39	3968893.2114214683	6	4071168.4944272554	36	4109714.20745274	42	4413796.040952741	48	4336768.491090708	1.7976931348623157E308	0.0	35.464700ms	205	1	1.167971574440087E-4	35.464700ms	205	1	1.167971574440087E-4	349.613100ms	100	0	0.0028972198885421495	0s	0	0	0.0	0s	0	0	0.0	
4	228	75	401220	304	39	3928940.5237054974	6	4071168.4944272554	36	4109714.20745274	49	4411833.289005931	11	4325386.077675146	1.7976931348623157E308	0.0	36.205300ms	205	1	4.910466198215021E-5	36.205300ms	205	1	4.910466198215021E-5	342.902100ms	100	0	9.977070405403287E-4	0s	0	0	0.0	0s	0	0	0.0	
5	305	76	401525	305	39	3886254.708695123	6	4071168.4944272554	36	4109714.20745274	49	4411833.289005931	14	4320442.225485367	1.7976931348623157E308	0.0	36.683100ms	205	1	5.2997363182047466E-5	36.683100ms	205	1	5.2997363182047466E-5	332.948300ms	100	0	2.726015791419123E-4	0s	0	0	0.0	0s	0	0	0.0	
6	380	75	401828	303	39	3858671.8279358987	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	34	4306685.62001441	1.7976931348623157E308	0.0	35.074800ms	205	1	3.462218715330979E-5	35.074800ms	205	1	3.462218715330979E-5	347.645400ms	100	0	8.475476737590981E-4	0s	0	0	0.0	0s	0	0	0.0	
7	455	75	402133	305	39	3784822.237761519	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	26	4303672.549215432	1.7976931348623157E308	0.0	34.632800ms	205	1	9.335904149235716E-5	34.632800ms	205	1	9.335904149235716E-5	345.015800ms	100	0	5.843681795275013E-4	0s	0	0	0.0	0s	0	0	0.0	
8	530	75	402437	304	39	3751502.210752885	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	26	4303672.549215432	1.7976931348623157E308	0.0	35.617600ms	205	1	4.294434636682388E-5	35.617600ms	205	1	4.294434636682388E-5	335.531900ms	100	0	1.2339418172216176E-4	0s	0	0	0.0	0s	0	0	0.0	
9	606	75	402741	304	39	3707419.822337978	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	26	4303672.549215432	1.7976931348623157E308	0.0	35.302200ms	205	1	5.731998249447153E-5	35.302200ms	205	1	5.731998249447153E-5	349.138300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
10	681	75	403046	305	39	3697026.0350054516	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	20	4300867.4419977255	1.7976931348623157E308	0.0	35.409900ms	205	1	1.3675656939792252E-5	35.409900ms	205	1	1.3675656939792252E-5	336.519500ms	100	0	2.735109642732569E-4	0s	0	0	0.0	0s	0	0	0.0	
11	756	75	403351	305	39	3617091.9108482255	6	4071168.4944272554	36	4109714.20745274	42	4406953.699234787	17	4284777.298864676	1.7976931348623157E308	0.0	35.766500ms	205	1	1.054692483018837E-4	35.766500ms	205	1	1.054692483018837E-4	331.244500ms	100	0	4.970667486287661E-4	0s	0	0	0.0	0s	0	0	0.0	
