"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	43	43	400644	400644	24	4021592.6150073907	33	4087772.745871783	11	4143271.3522631377	37	4443218.9923884785	4	4382093.111214442	1.7976931348623157E308	0.0	31.162500ms	205	1	5.767906182249663E-5	31.162500ms	205	1	5.767906182249663E-5	90.803200ms	100	0	0.008615513559509475	0s	0	0	0.0	0s	0	0	0.0	
3	83	39	400949	305	24	3982887.23284513	1	4046148.6809026552	33	4087772.745871783	28	4431881.30485624	20	4325815.66415824	1.7976931348623157E308	0.0	28.721200ms	205	1	4.6948251682768436E-5	28.721200ms	205	1	4.6948251682768436E-5	84.482100ms	100	0	0.00536800611647219	0s	0	0	0.0	0s	0	0	0.0	
4	126	43	401253	304	24	3960255.2765229065	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	7	4302949.135369937	1.7976931348623157E308	0.0	31.474900ms	205	1	2.771853193011745E-5	31.474900ms	205	1	2.771853193011745E-5	91.703100ms	100	0	0.0014654021662587014	0s	0	0	0.0	0s	0	0	0.0	
5	165	39	401557	304	24	3912533.5817195806	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	46	4293196.216239488	1.7976931348623157E308	0.0	29.271200ms	205	1	5.8781249915425646E-5	29.271200ms	205	1	5.8781249915425646E-5	81.256900ms	100	0	0.0010971884804572064	0s	0	0	0.0	0s	0	0	0.0	
6	207	41	401862	305	24	3878160.29318367	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	21	4287406.076937466	1.7976931348623157E308	0.0	31.411800ms	205	1	4.285575439080583E-5	31.411800ms	205	1	4.285575439080583E-5	82.722ms	100	0	6.251314473740388E-4	0s	0	0	0.0	0s	0	0	0.0	
7	252	44	402166	304	24	3864988.001564355	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	21	4287406.076937466	1.7976931348623157E308	0.0	32.754500ms	205	1	1.6568443852814397E-5	32.754500ms	205	1	1.6568443852814397E-5	93.146900ms	100	0	4.967894591561439E-5	0s	0	0	0.0	0s	0	0	0.0	
8	290	38	402471	305	24	3849859.220941895	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	23	4286783.855686546	1.7976931348623157E308	0.0	28.811800ms	205	1	1.9094219654960874E-5	28.811800ms	205	1	1.9094219654960874E-5	81.783800ms	100	0	1.0189546576857666E-4	0s	0	0	0.0	0s	0	0	0.0	
9	331	40	402775	304	24	3844125.190813209	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	14	4286574.40920195	1.7976931348623157E308	0.0	30.176900ms	205	1	7.265428960198458E-6	30.176900ms	205	1	7.265428960198458E-6	83.288300ms	100	0	3.7845346724921014E-4	0s	0	0	0.0	0s	0	0	0.0	
10	371	40	403080	305	24	3822680.2687097783	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	13	4285564.913135169	1.7976931348623157E308	0.0	29.826900ms	205	1	2.7212791187002398E-5	29.826900ms	205	1	2.7212791187002398E-5	86.086800ms	100	0	3.17319030658344E-4	0s	0	0	0.0	0s	0	0	0.0	
11	412	40	403385	305	24	3792316.077910614	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	41	4271321.369498651	1.7976931348623157E308	0.0	29.777900ms	205	1	3.8747159973270355E-5	29.777900ms	205	1	3.8747159973270355E-5	83.822100ms	100	0	6.4323503407554E-4	0s	0	0	0.0	0s	0	0	0.0	
12	452	39	403689	304	24	3786146.7176910117	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	45	4270546.445535083	1.7976931348623157E308	0.0	29.717700ms	205	1	7.935636027522897E-6	29.717700ms	205	1	7.935636027522897E-6	81.705900ms	100	0	2.2304499522483368E-4	0s	0	0	0.0	0s	0	0	0.0	
13	494	42	403994	305	24	3772045.270919257	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	45	4270546.445535083	1.7976931348623157E308	0.0	30.210500ms	205	1	1.8168219658963354E-5	30.210500ms	205	1	1.8168219658963354E-5	93.495900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
14	535	40	404299	305	24	3741381.473201206	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	45	4270546.445535083	1.7976931348623157E308	0.0	29.736100ms	205	1	3.9654747045814176E-5	29.736100ms	205	1	3.9654747045814176E-5	89.940600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
15	575	40	404604	305	24	3730549.262915935	1	4046148.6809026552	33	4087772.745871783	19	4419814.148599737	45	4270546.445535083	1.7976931348623157E308	0.0	29.936400ms	205	1	1.4123138886140561E-5	29.936400ms	205	1	1.4123138886140561E-5	82.206900ms	100	0	3.4033084293294544E-5	0s	0	0	0.0	0s	0	0	0.0	
16	617	41	404909	305	24	3696504.7549059475	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	45	4270546.445535083	1.7976931348623157E308	0.0	30.522200ms	205	1	4.4516439557916214E-5	30.522200ms	205	1	4.4516439557916214E-5	91.431200ms	100	0	3.738296212923786E-4	0s	0	0	0.0	0s	0	0	0.0	
17	655	38	405214	305	24	3675945.4751401986	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	45	4270546.445535083	1.7976931348623157E308	0.0	28.418900ms	205	1	2.7130810384030212E-5	28.418900ms	205	1	2.7130810384030212E-5	81.515800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	697	41	405519	305	24	3662405.299787074	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	45	4270546.445535083	1.7976931348623157E308	0.0	30.617100ms	205	1	1.7968067349089906E-5	30.617100ms	205	1	1.7968067349089906E-5	89.446500ms	100	0	5.364014450552901E-5	0s	0	0	0.0	0s	0	0	0.0	
19	736	38	405823	304	24	3643744.480051591	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	28	4268607.647578987	1.7976931348623157E308	0.0	28.788800ms	205	1	2.4854810296082164E-5	28.788800ms	205	1	2.4854810296082164E-5	82.107600ms	100	0	1.4107220800392838E-4	0s	0	0	0.0	0s	0	0	0.0	
20	779	42	406128	305	24	3636335.25265855	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	28	4268607.647578987	1.7976931348623157E308	0.0	31.585ms	205	1	9.919074415577192E-6	31.585ms	205	1	9.919074415577192E-6	93.979400ms	100	0	1.6651911545183086E-4	0s	0	0	0.0	0s	0	0	0.0	
21	819	39	406431	303	24	3613344.507644135	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	28	4268607.647578987	1.7976931348623157E308	0.0	29.236200ms	205	1	3.084148404580684E-5	29.236200ms	205	1	3.084148404580684E-5	81.658200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	863	43	406735	304	24	3600794.851214798	1	4046148.6809026552	33	4087772.745871783	30	4388108.807538126	28	4268607.647578987	1.7976931348623157E308	0.0	33.381700ms	205	1	1.694215320768855E-5	33.381700ms	205	1	1.694215320768855E-5	83.616200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
