"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	61	61	400837	400837	32	4039553.8878000313	4	4142480.192157567	21	4149984.235781945	48	4419138.988704562	6	4356831.9648637865	1.7976931348623157E308	0.0	47.121500ms	205	1	6.182560013085278E-5	47.121500ms	205	1	6.182560013085278E-5	102.072200ms	100	0	0.007586698243349479	0s	0	0	0.0	0s	0	0	0.0	
3	107	45	401142	305	32	4001190.5761000984	41	4138191.9055306935	11	4140189.3574190713	48	4419138.988704562	40	4321376.232413716	1.7976931348623157E308	0.0	35.303100ms	205	1	4.6326428870898745E-5	35.303100ms	205	1	4.6326428870898745E-5	83.008100ms	100	0	0.002968274627451978	0s	0	0	0.0	0s	0	0	0.0	
4	152	45	401447	305	32	3943453.991534937	41	4138191.9055306935	11	4140189.3574190713	48	4419138.988704562	46	4289497.087547961	1.7976931348623157E308	0.0	34.698800ms	205	1	7.038951796245799E-5	34.698800ms	205	1	7.038951796245799E-5	81.685300ms	100	0	0.0024560019685193678	0s	0	0	0.0	0s	0	0	0.0	
5	197	45	401752	305	32	3896554.058080675	41	4138191.9055306935	11	4140189.3574190713	48	4419138.988704562	47	4271127.138736213	1.7976931348623157E308	0.0	34.866500ms	205	1	5.801517240536439E-5	34.866500ms	205	1	5.801517240536439E-5	83.282700ms	100	0	0.0011844707790651787	0s	0	0	0.0	0s	0	0	0.0	
6	243	45	402056	304	32	3849954.5424216716	41	4138191.9055306935	11	4140189.3574190713	12	4376861.667061115	47	4271127.138736213	1.7976931348623157E308	0.0	35.126600ms	205	1	5.833736864507751E-5	35.126600ms	205	1	5.833736864507751E-5	81.607600ms	100	0	1.6818229000377328E-4	0s	0	0	0.0	0s	0	0	0.0	
7	287	43	402361	305	32	3810668.8578126137	41	4138191.9055306935	11	4140189.3574190713	12	4376861.667061115	47	4271127.138736213	1.7976931348623157E308	0.0	33.740200ms	205	1	4.977655808302128E-5	33.740200ms	205	1	4.977655808302128E-5	81.171900ms	100	0	1.4121648794403362E-4	0s	0	0	0.0	0s	0	0	0.0	
8	331	44	402666	305	32	3754002.0576678533	12	4080870.150370829	41	4138191.9055306935	39	4373286.873764165	7	4269166.834420314	1.7976931348623157E308	0.0	34.355400ms	205	1	7.25393430010516E-5	34.355400ms	205	1	7.25393430010516E-5	80.999400ms	100	0	7.311502623705712E-4	0s	0	0	0.0	0s	0	0	0.0	
9	378	47	402971	305	32	3703129.469456639	12	4080870.150370829	41	4138191.9055306935	39	4373286.873764165	7	4269166.834420314	1.7976931348623157E308	0.0	34.792600ms	205	1	6.610517604194908E-5	34.792600ms	205	1	6.610517604194908E-5	106.459300ms	100	0	1.2286200973318117E-4	0s	0	0	0.0	0s	0	0	0.0	
10	422	43	403275	304	32	3618102.8630348393	12	4080870.150370829	41	4138191.9055306935	39	4373286.873764165	7	4269166.834420314	1.7976931348623157E308	0.0	33.372900ms	205	1	1.1200362752257112E-4	33.372900ms	205	1	1.1200362752257112E-4	81.929700ms	100	0	5.315437335140838E-5	0s	0	0	0.0	0s	0	0	0.0	
11	465	43	403580	305	32	3608500.3738665287	12	4080870.150370829	41	4138191.9055306935	39	4373286.873764165	7	4269166.834420314	1.7976931348623157E308	0.0	33.845900ms	205	1	1.2946401014656299E-5	33.845900ms	205	1	1.2946401014656299E-5	81.060700ms	100	0	2.318644434395001E-5	0s	0	0	0.0	0s	0	0	0.0	
