"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	80	80	410277	410277	44	4027974.57283652	46	4091333.2171965884	41	4113855.2178677907	39	4465595.426635296	49	4366773.3941017715	1.7976931348623157E308	0.0	35.747600ms	210	1	5.043777923246956E-5	35.747600ms	210	1	5.043777923246956E-5	354.907300ms	100	0	0.01130726548763826	0s	0	0	0.0	0s	0	0	0.0	
3	161	81	410587	310	44	4024244.6664515305	46	4091333.2171965884	41	4113855.2178677907	32	4452979.9679711005	18	4323384.2059222795	1.7976931348623157E308	0.0	36.832600ms	210	1	4.409526091827701E-6	36.832600ms	210	1	4.409526091827701E-6	352.887100ms	100	0	0.002971088792225908	0s	0	0	0.0	0s	0	0	0.0	
4	241	80	410897	310	44	4016804.811560045	46	4091333.2171965884	41	4113855.2178677907	32	4452979.9679711005	21	4311749.612629	1.7976931348623157E308	0.0	36.230700ms	210	1	8.803609962135912E-6	36.230700ms	210	1	8.803609962135912E-6	353.150100ms	100	0	0.0015279175391949605	0s	0	0	0.0	0s	0	0	0.0	
5	317	75	411207	310	44	4015923.4226494636	46	4091333.2171965884	41	4113855.2178677907	32	4452979.9679711005	21	4311749.612629	1.7976931348623157E308	0.0	32.052300ms	210	1	1.0448827481753956E-6	32.052300ms	210	1	1.0448827481753956E-6	370.212700ms	100	0	8.79383651353982E-5	0s	0	0	0.0	0s	0	0	0.0	
6	397	80	411517	310	44	4011969.2748373738	46	4091333.2171965884	41	4113855.2178677907	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	37.081300ms	210	1	4.688653969214542E-6	37.081300ms	210	1	4.688653969214542E-6	350.415700ms	100	0	4.3361900945902866E-4	0s	0	0	0.0	0s	0	0	0.0	
7	465	68	411825	308	44	4002811.976508192	46	4091333.2171965884	41	4113855.2178677907	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	28.569200ms	210	1	1.0869022051940291E-5	28.569200ms	210	1	1.0869022051940291E-5	350.952600ms	100	0	3.855055817316488E-5	0s	0	0	0.0	0s	0	0	0.0	
8	534	68	412135	310	44	3962017.432537795	35	4073726.3728202903	46	4091333.2171965884	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	28.554400ms	210	1	4.853081641916779E-5	28.554400ms	210	1	4.853081641916779E-5	346.257600ms	100	0	5.335346506187977E-4	0s	0	0	0.0	0s	0	0	0.0	
9	601	67	412440	305	44	3933225.7147328006	35	4073726.3728202903	46	4091333.2171965884	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	27.984400ms	210	1	3.4604445955504786E-5	27.984400ms	210	1	3.4604445955504786E-5	348.703100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
10	670	68	412750	310	44	3920398.974238555	35	4073726.3728202903	46	4091333.2171965884	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	28.042500ms	210	1	1.5529166406717348E-5	28.042500ms	210	1	1.5529166406717348E-5	365.688900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
11	801	131	413060	310	44	3905685.7676910292	35	4073726.3728202903	46	4091333.2171965884	32	4452979.9679711005	47	4309077.893860908	1.7976931348623157E308	0.0	68.179700ms	210	1	1.7871366863919657E-5	68.179700ms	210	1	1.7871366863919657E-5	405.069300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
