"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
12	510	46	413549	309	46	3578562.019874175	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	2	4264966.645649755	1.7976931348623157E308	0.0	34.536700ms	210	1	1.0256134125218731E-4	34.536700ms	210	1	1.0256134125218731E-4	90.182300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
13	554	43	413859	310	46	3545953.842031371	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	2	4264966.645649755	1.7976931348623157E308	0.0	32.300900ms	210	1	4.3390902961672396E-5	32.300900ms	210	1	4.3390902961672396E-5	86.354700ms	100	0	2.1839714079706417E-4	0s	0	0	0.0	0s	0	0	0.0	
14	600	46	414169	310	46	3506451.4607069427	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	10	4261272.691886178	1.7976931348623157E308	0.0	33.480100ms	210	1	5.304823077663376E-5	33.480100ms	210	1	5.304823077663376E-5	96.869200ms	100	0	6.012248920820807E-4	0s	0	0	0.0	0s	0	0	0.0	
15	649	48	414479	310	46	3488336.406502121	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	10	4261272.691886178	1.7976931348623157E308	0.0	34.599600ms	210	1	2.460098588180954E-5	34.599600ms	210	1	2.460098588180954E-5	90.363300ms	100	0	2.1971255575893301E-4	0s	0	0	0.0	0s	0	0	0.0	
16	694	45	414789	310	46	3449723.24811841	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	19	4256452.043310282	1.7976931348623157E308	0.0	33.875700ms	210	1	5.271056496639667E-5	33.875700ms	210	1	5.271056496639667E-5	86.866900ms	100	0	6.381311199111229E-5	0s	0	0	0.0	0s	0	0	0.0	
17	736	42	415099	310	46	3414791.095167133	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	19	4256452.043310282	1.7976931348623157E308	0.0	31.780500ms	210	1	4.821940008463011E-5	31.780500ms	210	1	4.821940008463011E-5	88.284900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	779	42	415409	310	46	3388347.623833622	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	32.359800ms	210	1	3.68752548999416E-5	32.359800ms	210	1	3.68752548999416E-5	83.683ms	100	0	2.5735071628572024E-4	0s	0	0	0.0	0s	0	0	0.0	
19	823	44	415719	310	46	3339520.6226083143	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	31.839100ms	210	1	6.862032927461464E-5	31.839100ms	210	1	6.862032927461464E-5	94.231700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	868	44	416028	309	46	3298894.0867126356	0	4134246.6987381605	15	4145254.937349777	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	32.350800ms	210	1	5.793037881892935E-5	32.350800ms	210	1	5.793037881892935E-5	90.164500ms	100	0	4.3570524493509176E-5	0s	0	0	0.0	0s	0	0	0.0	
21	913	45	416338	310	46	3278146.2813869263	48	3931987.918782757	0	4134246.6987381605	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	34.222400ms	210	1	2.994914974006375E-5	34.222400ms	210	1	2.994914974006375E-5	89.529800ms	100	0	5.156353639690015E-4	0s	0	0	0.0	0s	0	0	0.0	
22	961	47	416648	310	46	3246329.6817773175	48	3931987.918782757	0	4134246.6987381605	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	36.734500ms	210	1	4.6217466880249523E-5	36.734500ms	210	1	4.6217466880249523E-5	84.265200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	1014	53	416958	310	46	3234546.2287040516	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	41.932700ms	210	1	1.7284652762237864E-5	41.932700ms	210	1	1.7284652762237864E-5	85.997400ms	100	0	2.2536593295971463E-4	0s	0	0	0.0	0s	0	0	0.0	
24	1058	43	417268	310	46	3213252.0168378204	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	34	4248009.650609127	1.7976931348623157E308	0.0	32.881ms	210	1	3.134937691938415E-5	32.881ms	210	1	3.134937691938415E-5	86.776100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
25	1114	55	417578	310	46	3194319.9186678817	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	45	4244591.3238789225	1.7976931348623157E308	0.0	45.217400ms	210	1	2.8056575692123713E-5	45.217400ms	210	1	2.8056575692123713E-5	85.541800ms	100	0	4.6576312492490723E-4	0s	0	0	0.0	0s	0	0	0.0	
26	1161	47	417888	310	46	3169063.321026674	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	45	4244591.3238789225	1.7976931348623157E308	0.0	35.729500ms	210	1	3.765105425862767E-5	35.729500ms	210	1	3.765105425862767E-5	86.862800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
27	1210	48	418198	310	46	3130456.440481715	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	45	4244591.3238789225	1.7976931348623157E308	0.0	38.347400ms	210	1	5.801155410481667E-5	38.347400ms	210	1	5.801155410481667E-5	86.151200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
28	1255	45	418507	309	46	3121554.570945528	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	45	4244591.3238789225	1.7976931348623157E308	0.0	34.027300ms	210	1	1.35411099755477E-5	34.027300ms	210	1	1.35411099755477E-5	91.827300ms	100	0	1.8034969674531E-4	0s	0	0	0.0	0s	0	0	0.0	
29	1322	66	418817	310	46	3095248.1482930826	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	47	4243058.424867793	1.7976931348623157E308	0.0	51.131600ms	210	1	4.0130222442151596E-5	51.131600ms	210	1	4.0130222442151596E-5	115.365ms	100	0	1.2423748979984773E-4	0s	0	0	0.0	0s	0	0	0.0	
30	1369	46	419127	310	46	3050547.638967073	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	47	4243058.424867793	1.7976931348623157E308	0.0	34.627300ms	210	1	6.876979098961007E-5	34.627300ms	210	1	6.876979098961007E-5	92.049500ms	100	0	5.739801323351057E-5	0s	0	0	0.0	0s	0	0	0.0	
31	1417	47	419436	309	46	3021694.732687583	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	31	4242506.6916134525	1.7976931348623157E308	0.0	35.887200ms	210	1	4.5039385732594697E-5	35.887200ms	210	1	4.5039385732594697E-5	85.387200ms	100	0	2.1788747816433028E-4	0s	0	0	0.0	0s	0	0	0.0	
32	1465	48	419746	310	46	3000980.9310266925	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	31	4242506.6916134525	1.7976931348623157E308	0.0	38.114900ms	210	1	3.2642989941745694E-5	38.114900ms	210	1	3.2642989941745694E-5	86.546900ms	100	0	1.5418838035025083E-5	0s	0	0	0.0	0s	0	0	0.0	
33	1510	44	420055	309	46	2974895.4308469617	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	33.400700ms	210	1	4.139202160142688E-5	33.400700ms	210	1	4.139202160142688E-5	83.970500ms	100	0	1.7876930479001295E-4	0s	0	0	0.0	0s	0	0	0.0	
34	1558	48	420363	308	46	2923864.145701564	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	37.061100ms	210	1	8.168560051564738E-5	37.061100ms	210	1	8.168560051564738E-5	90.875900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1608	49	420672	309	46	2921689.7191117043	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	36.733ms	210	1	3.5413452255936417E-6	36.733ms	210	1	3.5413452255936417E-6	85.811700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	1651	43	420982	310	46	2873893.455045824	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	31.798800ms	210	1	7.790055732741233E-5	31.798800ms	210	1	7.790055732741233E-5	85.269300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	1695	43	421292	310	46	2817835.567162328	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	31.622200ms	210	1	9.288525390043952E-5	31.622200ms	210	1	9.288525390043952E-5	86.899900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
38	1736	41	421602	310	46	2793862.7670752956	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	30.817200ms	210	1	4.0512012915498255E-5	30.817200ms	210	1	4.0512012915498255E-5	85.576100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1780	43	421912	310	46	2793688.718503866	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	31.834200ms	210	1	2.966511923425357E-7	31.834200ms	210	1	2.966511923425357E-7	87.546500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1826	46	422222	310	46	2767452.6531270994	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	33.179ms	210	1	4.4719958892977665E-5	33.179ms	210	1	4.4719958892977665E-5	105.082400ms	100	0	3.56598594109081E-5	0s	0	0	0.0	0s	0	0	0.0	
41	1870	44	422531	309	46	2753658.463963321	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	32.687500ms	210	1	2.3735406996534746E-5	32.687500ms	210	1	2.3735406996534746E-5	84.636ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1917	46	422841	310	46	2749269.113723992	48	3931987.918782757	16	4128307.390458483	49	4396336.602197075	35	4241639.442971149	1.7976931348623157E308	0.0	35.981100ms	210	1	7.590508438089161E-6	35.981100ms	210	1	7.590508438089161E-6	86.136200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1961	44	423151	310	46	2735148.4825115795	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	32.905500ms	210	1	2.445780977781671E-5	32.905500ms	210	1	2.445780977781671E-5	84.997400ms	100	0	8.854621783246585E-5	0s	0	0	0.0	0s	0	0	0.0	
44	2005	44	423461	310	46	2726630.5883267117	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	32.821800ms	210	1	1.482968882299104E-5	32.821800ms	210	1	1.482968882299104E-5	84.072800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
45	2050	45	423771	310	46	2696109.140337198	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	34.885200ms	210	1	5.3303967594189736E-5	34.885200ms	210	1	5.3303967594189736E-5	85.861400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	2092	41	424081	310	46	2690009.2912826394	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	30.241ms	210	1	1.0773636654846203E-5	30.241ms	210	1	1.0773636654846203E-5	84.341300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
47	2135	43	424391	310	46	2680928.330364798	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	32.867500ms	210	1	1.6075286868886895E-5	32.867500ms	210	1	1.6075286868886895E-5	87.116200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
48	2179	43	424701	310	46	2672991.8494735793	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	31.879300ms	210	1	1.4096895362927665E-5	31.879300ms	210	1	1.4096895362927665E-5	84.328900ms	100	0	1.703707644599317E-4	0s	0	0	0.0	0s	0	0	0.0	
49	2224	45	425011	310	46	2666758.9080567737	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	34.039900ms	210	1	1.1103914671197122E-5	34.039900ms	210	1	1.1103914671197122E-5	89.099700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	2267	42	425321	310	46	2654699.067836273	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	31.541800ms	210	1	2.153468406923225E-5	31.541800ms	210	1	2.153468406923225E-5	87.261800ms	100	0	5.848680761239566E-5	0s	0	0	0.0	0s	0	0	0.0	
51	2308	41	425631	310	46	2648056.1908876435	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	30.533700ms	210	1	1.1915756387486945E-5	30.533700ms	210	1	1.1915756387486945E-5	84.244800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	2372	64	425941	310	46	2634527.0092660943	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	51.459600ms	210	1	2.4329043549009556E-5	51.459600ms	210	1	2.4329043549009556E-5	94.806800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
53	2417	44	426250	309	46	2616724.793473546	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	33.323ms	210	1	3.217748607504572E-5	33.323ms	210	1	3.217748607504572E-5	90.152200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	2458	41	426560	310	46	2612604.7832311457	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	31.086500ms	210	1	7.497577292543094E-6	31.086500ms	210	1	7.497577292543094E-6	83.899900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2499	41	426870	310	46	2603334.631298292	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	30.418500ms	210	1	1.6896386669721218E-5	30.418500ms	210	1	1.6896386669721218E-5	83.274700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2544	44	427180	310	46	2601293.640269258	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	35	4241639.442971149	1.7976931348623157E308	0.0	31.417500ms	210	1	3.7332906739361877E-6	31.417500ms	210	1	3.7332906739361877E-6	100.300500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2586	42	427490	310	46	2588057.0188640645	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.129100ms	210	1	2.4230840196263573E-5	30.129100ms	210	1	2.4230840196263573E-5	91.165400ms	100	0	4.1213169303837673E-4	0s	0	0	0.0	0s	0	0	0.0	
58	2631	44	427800	310	46	2575963.286222747	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	34.335600ms	210	1	2.2251906597934936E-5	34.335600ms	210	1	2.2251906597934936E-5	84.582200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2675	44	428110	310	46	2571855.466554111	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	33.67ms	210	1	7.593682000727768E-6	33.67ms	210	1	7.593682000727768E-6	84.880400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
60	2718	42	428418	308	46	2526593.709920635	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.802500ms	210	1	8.380415511214696E-5	30.802500ms	210	1	8.380415511214696E-5	85.614500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2761	43	428728	310	46	2518576.698901691	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.510200ms	210	1	1.5109767271822719E-5	30.510200ms	210	1	1.5109767271822719E-5	92.201200ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2801	40	429038	310	46	2507854.889104293	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.338100ms	210	1	2.027186114789771E-5	30.338100ms	210	1	2.027186114789771E-5	84.432700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2843	41	429348	310	46	2494214.947248821	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.401100ms	210	1	2.5899466654099088E-5	30.401100ms	210	1	2.5899466654099088E-5	83.995ms	100	0	1.0639010040736086E-6	0s	0	0	0.0	0s	0	0	0.0	
64	2889	46	429657	309	46	2493799.103808251	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	35.293800ms	210	1	7.939198913234226E-7	35.293800ms	210	1	7.939198913234226E-7	91.383500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2932	43	429966	309	46	2454360.7762428825	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.599500ms	210	1	7.530741331500985E-5	30.599500ms	210	1	7.530741331500985E-5	112.717700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	2976	43	430276	310	46	2447766.3789342404	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	32.279900ms	210	1	1.2794326021614566E-5	32.279900ms	210	1	1.2794326021614566E-5	90.545700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	3018	42	430586	310	46	2434071.7952260454	48	3931987.918782757	16	4128307.390458483	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.635600ms	210	1	2.664155531082616E-5	30.635600ms	210	1	2.664155531082616E-5	85.099900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	3060	41	430896	310	46	2397888.652206991	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.018500ms	210	1	7.078701679262358E-5	30.018500ms	210	1	7.078701679262358E-5	94.070600ms	100	0	7.287379731350985E-4	0s	0	0	0.0	0s	0	0	0.0	
69	3103	43	431206	310	46	2396991.5650514914	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	32.089ms	210	1	1.7815020700333372E-6	32.089ms	210	1	1.7815020700333372E-6	83.766ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	3143	40	431515	309	46	2396005.384573397	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	29.902200ms	210	1	1.959163137327511E-6	29.902200ms	210	1	1.959163137327511E-6	83.398400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	3190	47	431825	310	46	2387862.344807594	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	33.122100ms	210	1	1.6183761558641846E-5	33.122100ms	210	1	1.6183761558641846E-5	96.119400ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	3232	41	432134	309	46	2385814.9703169395	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	29.880700ms	210	1	4.0828996519211755E-6	29.880700ms	210	1	4.0828996519211755E-6	84.634900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
73	3276	44	432444	310	46	2362374.230079532	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	33.265500ms	210	1	4.6785930152938254E-5	33.265500ms	210	1	4.6785930152938254E-5	82.590100ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
74	3318	41	432754	310	46	2360251.130283689	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	31.427800ms	210	1	4.279592496013253E-6	31.427800ms	210	1	4.279592496013253E-6	84.958900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	3360	41	433064	310	46	2357368.4116613385	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	5	4237294.847892852	1.7976931348623157E308	0.0	30.844400ms	210	1	5.8160046441128945E-6	30.844400ms	210	1	5.8160046441128945E-6	83.568600ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3402	42	433374	310	46	2341140.332819417	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	21	4231754.27506651	1.7976931348623157E308	0.0	31.295200ms	210	1	3.2780860866567425E-5	31.295200ms	210	1	3.2780860866567425E-5	86.976100ms	100	0	5.729741279664746E-4	0s	0	0	0.0	0s	0	0	0.0	
77	3446	43	433683	309	46	2340204.3998410413	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	21	4231754.27506651	1.7976931348623157E308	0.0	33.080700ms	210	1	1.9036978023375303E-6	33.080700ms	210	1	1.9036978023375303E-6	84.568300ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3488	42	433993	310	46	2331058.5518322927	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	21	4231754.27506651	1.7976931348623157E308	0.0	31.260300ms	210	1	1.8610193702514203E-5	31.260300ms	210	1	1.8610193702514203E-5	84.441900ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3531	42	434303	310	46	2329477.6542221513	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	21	4231754.27506651	1.7976931348623157E308	0.0	32.309600ms	210	1	3.229470084266582E-6	32.309600ms	210	1	3.229470084266582E-6	85.092700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
80	3574	43	434612	309	46	2302254.3419499076	24	3928471.167790961	48	3931987.918782757	49	4357408.7043527765	21	4231754.27506651	1.7976931348623157E308	0.0	31.525900ms	210	1	5.564973766073931E-5	31.525900ms	210	1	5.564973766073931E-5	85.841800ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
