"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	42	42	430000	430000	9	4032129.58471478	48	4040303.4357254063	0	4064981.057745774	42	4331341.959880634	10	4289642.220286713	1.7976931348623157E308	0.0	31.238ms	220	1	1.6858353147487516E-4	31.238ms	220	1	1.6858353147487516E-4	83.935600ms	100	0	0.005319507927252887	0s	0	0	0.0	0s	0	0	0.0	
3	82	39	430320	320	9	3950461.229379263	48	4040303.4357254063	0	4064981.057745774	42	4331341.959880634	23	4268863.124700081	1.7976931348623157E308	0.0	29.613500ms	220	1	9.206544313130817E-5	29.613500ms	220	1	9.206544313130817E-5	81.126800ms	100	0	0.0017130028013848408	0s	0	0	0.0	0s	0	0	0.0	
4	123	41	430640	320	9	3858274.4254338923	48	4040303.4357254063	0	4064981.057745774	27	4315316.818624703	18	4246567.063640451	1.7976931348623157E308	0.0	31.037900ms	220	1	1.0607139336240326E-4	31.037900ms	220	1	1.0607139336240326E-4	82.086800ms	100	0	0.0016612316060216825	0s	0	0	0.0	0s	0	0	0.0	
5	164	40	430960	320	9	3727096.246965001	48	4040303.4357254063	0	4064981.057745774	27	4315316.818624703	17	4230764.990659974	1.7976931348623157E308	0.0	30.343100ms	220	1	1.5454174116161134E-4	30.343100ms	220	1	1.5454174116161134E-4	80.574300ms	100	0	9.890469653264433E-4	0s	0	0	0.0	0s	0	0	0.0	
6	208	44	431278	318	9	3653513.912280625	49	3994154.437077249	48	4040303.4357254063	27	4315316.818624703	6	4223072.130163121	1.7976931348623157E308	0.0	32.046800ms	220	1	8.97388034796821E-5	32.046800ms	220	1	8.97388034796821E-5	107.048300ms	100	0	0.0013103070981034027	0s	0	0	0.0	0s	0	0	0.0	
7	248	40	431597	319	9	3583590.700719949	49	3994154.437077249	48	4040303.4357254063	27	4315316.818624703	41	4220056.5423484575	1.7976931348623157E308	0.0	30.181500ms	220	1	8.699372370060485E-5	30.181500ms	220	1	8.699372370060485E-5	81.611700ms	100	0	2.9185270313091926E-4	0s	0	0	0.0	0s	0	0	0.0	
8	288	40	431917	320	9	3524662.4853411973	49	3994154.437077249	48	4040303.4357254063	27	4315316.818624703	32	4219360.885793206	1.7976931348623157E308	0.0	30.147800ms	220	1	7.474501047093856E-5	30.147800ms	220	1	7.474501047093856E-5	81.410500ms	100	0	2.1920869787305785E-4	0s	0	0	0.0	0s	0	0	0.0	
9	330	41	432236	319	9	3440606.745938312	49	3994154.437077249	48	4040303.4357254063	24	4307375.16525567	19	4215793.622294534	1.7976931348623157E308	0.0	31.318400ms	220	1	1.083994692624884E-4	31.318400ms	220	1	1.083994692624884E-4	85.871600ms	100	0	5.619407787562846E-4	0s	0	0	0.0	0s	0	0	0.0	
10	372	41	432555	319	9	3380630.3338635587	49	3994154.437077249	48	4040303.4357254063	24	4307375.16525567	19	4215793.622294534	1.7976931348623157E308	0.0	30.960100ms	220	1	7.923604033127994E-5	30.960100ms	220	1	7.923604033127994E-5	82.806500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
11	412	40	432875	320	9	3362903.906685631	49	3994154.437077249	48	4040303.4357254063	16	4301698.885225118	22	4207489.230270397	1.7976931348623157E308	0.0	30.203100ms	220	1	2.383421463845686E-5	30.203100ms	220	1	2.383421463845686E-5	80.981900ms	100	0	4.30653671076946E-4	0s	0	0	0.0	0s	0	0	0.0	
