"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	52	52	400782	400782	43	4110410.912327866	48	4133431.976107993	4	4149974.7855338687	40	4402769.058458145	8	4349326.225436532	1.7976931348623157E308	0.0	38.226700ms	205	1	9.431465963370289E-5	38.226700ms	205	1	9.431465963370289E-5	89.330200ms	100	0	0.006028354563083308	0s	0	0	0.0	0s	0	0	0.0	
3	97	45	401087	305	43	3997531.279967471	22	4038155.0214214455	26	4096727.7799018747	40	4402769.058458145	5	4329554.166811479	1.7976931348623157E308	0.0	34.336900ms	205	1	1.3396041532638296E-4	34.336900ms	205	1	1.3396041532638296E-4	87.519400ms	100	0	0.003429642294269528	0s	0	0	0.0	0s	0	0	0.0	
4	145	47	401392	305	43	3989552.9233487677	22	4038155.0214214455	26	4096727.7799018747	40	4402769.058458145	30	4321470.568499126	1.7976931348623157E308	0.0	37.591400ms	205	1	9.735711880278178E-6	37.591400ms	205	1	9.735711880278178E-6	81.820500ms	100	0	9.758158296431352E-4	0s	0	0	0.0	0s	0	0	0.0	
5	193	47	401695	303	43	3925715.5503779156	22	4038155.0214214455	26	4096727.7799018747	40	4402769.058458145	9	4315119.959420971	1.7976931348623157E308	0.0	37.135ms	205	1	7.805431469464626E-5	37.135ms	205	1	7.805431469464626E-5	83.042500ms	100	0	7.875264847095153E-4	0s	0	0	0.0	0s	0	0	0.0	
6	243	50	402000	305	43	3872866.9560844917	22	4038155.0214214455	23	4059614.9534014435	28	4370143.580649707	14	4299087.423156846	1.7976931348623157E308	0.0	38.961600ms	205	1	6.566905259315413E-5	38.961600ms	205	1	6.566905259315413E-5	82.772700ms	100	0	0.0011596656658058768	0s	0	0	0.0	0s	0	0	0.0	
7	292	49	402304	304	43	3829496.385307579	22	4038155.0214214455	23	4059614.9534014435	28	4370143.580649707	14	4299087.423156846	1.7976931348623157E308	0.0	38.77ms	205	1	5.462716955845892E-5	38.77ms	205	1	5.462716955845892E-5	81.852600ms	100	0	5.027652183548281E-4	0s	0	0	0.0	0s	0	0	0.0	
8	337	44	402608	304	43	3812586.1102168006	22	4038155.0214214455	23	4059614.9534014435	28	4370143.580649707	14	4299087.423156846	1.7976931348623157E308	0.0	34.408600ms	205	1	2.154046863727706E-5	34.408600ms	205	1	2.154046863727706E-5	81.781700ms	100	0	3.472971956530768E-4	0s	0	0	0.0	0s	0	0	0.0	
9	383	46	402913	305	43	3731937.7340070233	22	4038155.0214214455	23	4059614.9534014435	18	4368837.454270444	46	4296127.633078924	1.7976931348623157E308	0.0	35.563700ms	205	1	1.0318631549440711E-4	35.563700ms	205	1	1.0318631549440711E-4	84.626500ms	100	0	6.016425611119425E-4	0s	0	0	0.0	0s	0	0	0.0	
10	427	44	403217	304	43	3716814.861977311	22	4038155.0214214455	23	4059614.9534014435	18	4368837.454270444	12	4286769.982017348	1.7976931348623157E308	0.0	34.443400ms	205	1	1.9767239627228432E-5	34.443400ms	205	1	1.9767239627228432E-5	81.468ms	100	0	3.23311553925133E-4	0s	0	0	0.0	0s	0	0	0.0	
11	474	46	403521	304	43	3677587.023316922	22	4038155.0214214455	23	4059614.9534014435	36	4363413.414790956	12	4286769.982017348	1.7976931348623157E308	0.0	36.054300ms	205	1	5.148368095920758E-5	36.054300ms	205	1	5.148368095920758E-5	81.763500ms	100	0	1.9775917799678912E-4	0s	0	0	0.0	0s	0	0	0.0	
