"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	43	43	410496	410496	35	4127141.8924367316	46	4142670.9539468456	12	4164840.326204995	41	4414476.844975531	7	4364524.669054395	1.7976931348623157E308	0.0	31.220301ms	210	1	5.334745049887037E-5	31.220301ms	210	1	5.334745049887037E-5	84.763004ms	100	0	0.005691347802445349	0s	0	0	0.0	0s	0	0	0.0	
3	83	40	410806	310	32	4013158.5314981607	35	4097752.3541993815	46	4142670.9539468456	42	4402766.55601198	6	4338433.914393351	1.7976931348623157E308	0.0	29.925900ms	210	1	3.390970936547822E-5	29.925900ms	210	1	3.390970936547822E-5	82.691188ms	100	0	0.004109879929533414	0s	0	0	0.0	0s	0	0	0.0	
4	124	41	411116	310	32	3998509.6476156693	9	4026095.1972371945	35	4097752.3541993815	42	4402766.55601198	45	4319481.131919542	1.7976931348623157E308	0.0	31.342ms	210	1	1.7381967188468907E-5	31.342ms	210	1	1.7381967188468907E-5	82.123798ms	100	0	0.0019493090128983493	0s	0	0	0.0	0s	0	0	0.0	
5	165	40	411425	309	32	3905916.452242177	9	4026095.1972371945	35	4097752.3541993815	42	4402766.55601198	11	4290890.930778828	1.7976931348623157E308	0.0	29.017900ms	210	1	1.1027108018407143E-4	29.017900ms	210	1	1.1027108018407143E-4	83.514795ms	100	0	6.614450291693708E-4	0s	0	0	0.0	0s	0	0	0.0	
6	204	39	411735	310	32	3866041.749773952	9	4026095.1972371945	35	4097752.3541993815	42	4402613.659985102	48	4282796.710456619	1.7976931348623157E308	0.0	29.829199ms	210	1	4.861331210860298E-5	29.829199ms	210	1	4.861331210860298E-5	81.659908ms	100	0	3.649263347392606E-4	0s	0	0	0.0	0s	0	0	0.0	
7	244	39	412044	309	32	3810663.05582705	9	4026095.1972371945	49	4076962.7225205014	42	4402613.659985102	15	4280237.456807629	1.7976931348623157E308	0.0	29.460400ms	210	1	6.82113860848086E-5	29.460400ms	210	1	6.82113860848086E-5	82.213011ms	100	0	8.820293814708979E-4	0s	0	0	0.0	0s	0	0	0.0	
8	285	40	412354	310	32	3732842.527863203	9	4026095.1972371945	49	4076962.7225205014	42	4402613.659985102	0	4278205.5964730475	1.7976931348623157E308	0.0	30.527399ms	210	1	9.724657815608336E-5	30.527399ms	210	1	9.724657815608336E-5	82.250905ms	100	0	8.1075005962421E-5	0s	0	0	0.0	0s	0	0	0.0	
9	325	39	412664	310	32	3710965.604716983	9	4026095.1972371945	49	4076962.7225205014	42	4402613.659985102	47	4276203.062420972	1.7976931348623157E308	0.0	29.599600ms	210	1	2.7907907640948144E-5	29.599600ms	210	1	2.7907907640948144E-5	82.731074ms	100	0	1.8335480868472253E-4	0s	0	0	0.0	0s	0	0	0.0	
10	367	41	412974	310	32	3652271.3038365743	9	4026095.1972371945	1	4053524.981110253	42	4402613.659985102	5	4275437.7388266325	1.7976931348623157E308	0.0	31.717ms	210	1	7.531642721339787E-5	31.717ms	210	1	7.531642721339787E-5	82.265797ms	100	0	0.0010186498079170524	0s	0	0	0.0	0s	0	0	0.0	
11	409	42	413284	310	32	3598675.3903247607	9	4026095.1972371945	1	4053524.981110253	42	4402613.659985102	14	4273884.476276547	1.7976931348623157E308	0.0	31.924ms	210	1	6.987942968597219E-5	31.924ms	210	1	6.987942968597219E-5	83.872706ms	100	0	2.59185946494368E-4	0s	0	0	0.0	0s	0	0	0.0	
