"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
2	42	42	410504	410504	8	4100702.8834248986	49	4123355.133243067	48	4205970.212563027	40	4404015.462644198	6	4334805.625771485	1.7976931348623157E308	0.0	30.763600ms	210	1	1.0443009860461792E-4	30.763600ms	210	1	1.0443009860461792E-4	86.201892ms	100	0	0.005811635784664473	0s	0	0	0.0	0s	0	0	0.0	
3	83	40	410814	310	8	4081570.5224415474	29	4088963.606410789	49	4123355.133243067	38	4403608.935260442	3	4326428.1898343135	1.7976931348623157E308	0.0	29.917799ms	210	1	2.221728407618959E-5	29.917799ms	210	1	2.221728407618959E-5	85.824406ms	100	0	0.002521086436482839	0s	0	0	0.0	0s	0	0	0.0	
4	125	41	411124	310	47	3964971.1117034196	8	4026842.550430341	29	4088963.606410789	38	4403608.935260442	15	4288393.203826902	1.7976931348623157E308	0.0	31.284101ms	210	1	6.385027260870672E-5	31.284101ms	210	1	6.385027260870672E-5	84.651003ms	100	0	0.0032525301469029477	0s	0	0	0.0	0s	0	0	0.0	
5	165	40	411434	310	47	3892181.1633691876	8	4026842.550430341	29	4088963.606410789	18	4376791.334497268	16	4280413.878100438	1.7976931348623157E308	0.0	29.412200ms	210	1	8.742025901991183E-5	29.412200ms	210	1	8.742025901991183E-5	87.767896ms	100	0	8.363693847746445E-4	0s	0	0	0.0	0s	0	0	0.0	
6	205	40	411742	308	47	3847605.8360435185	8	4026842.550430341	29	4088963.606410789	25	4375738.434886613	27	4259441.580681286	1.7976931348623157E308	0.0	29.934ms	210	1	5.453586422267808E-5	29.934ms	210	1	5.453586422267808E-5	83.119296ms	100	0	0.0010133745359067992	0s	0	0	0.0	0s	0	0	0.0	
7	247	41	412049	307	47	3825837.9699068023	8	4026842.550430341	29	4088963.606410789	25	4375738.434886613	27	4259441.580681286	1.7976931348623157E308	0.0	31.527100ms	210	1	2.6940520892733873E-5	31.527100ms	210	1	2.6940520892733873E-5	87.223209ms	100	0	4.5823659844772545E-4	0s	0	0	0.0	0s	0	0	0.0	
8	290	43	412358	309	47	3798021.7808856396	8	4026842.550430341	29	4088963.606410789	25	4375738.434886613	42	4254098.44313448	1.7976931348623157E308	0.0	30.736899ms	210	1	3.462196883396625E-5	30.736899ms	210	1	3.462196883396625E-5	96.161507ms	100	0	3.606365913088516E-4	0s	0	0	0.0	0s	0	0	0.0	
9	331	41	412668	310	47	3736130.8098968887	8	4026842.550430341	7	4070061.169116531	25	4375738.434886613	38	4251890.578659389	1.7976931348623157E308	0.0	30.719ms	210	1	7.759800403290987E-5	30.719ms	210	1	7.759800403290987E-5	88.171100ms	100	0	6.506569467395395E-4	0s	0	0	0.0	0s	0	0	0.0	
10	376	44	412978	310	47	3716926.0583325042	8	4026842.550430341	7	4070061.169116531	25	4375738.434886613	38	4251890.578659389	1.7976931348623157E308	0.0	31.696401ms	210	1	2.447751499583169E-5	31.696401ms	210	1	2.447751499583169E-5	88.052898ms	100	0	7.834733309385334E-5	0s	0	0	0.0	0s	0	0	0.0	
11	417	41	413288	310	47	3698749.269612165	8	4026842.550430341	7	4070061.169116531	39	4372591.4561572075	38	4251890.578659389	1.7976931348623157E308	0.0	31.003900ms	210	1	2.328702142714935E-5	31.003900ms	210	1	2.328702142714935E-5	82.974903ms	100	0	1.401518684972647E-4	0s	0	0	0.0	0s	0	0	0.0	
12	458	40	413598	310	47	3670523.751435807	8	4026842.550430341	7	4070061.169116531	39	4372591.4561572075	32	4250560.764449891	1.7976931348623157E308	0.0	30.269300ms	210	1	3.633856193375433E-5	30.269300ms	210	1	3.633856193375433E-5	83.954402ms	100	0	2.395772604182289E-4	0s	0	0	0.0	0s	0	0	0.0	
13	500	41	413908	310	47	3648275.5032213284	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	30.429001ms	210	1	2.886346643993866E-5	30.429001ms	210	1	2.886346643993866E-5	87.786107ms	100	0	9.041395137434072E-5	0s	0	0	0.0	0s	0	0	0.0	
14	543	42	414218	310	47	3611936.449175293	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	31.498ms	210	1	4.7431482176205735E-5	31.498ms	210	1	4.7431482176205735E-5	84.457703ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
15	584	41	414528	310	47	3585255.4760357677	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	30.621900ms	210	1	3.51756612645743E-5	30.621900ms	210	1	3.51756612645743E-5	84.886810ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
16	624	40	414838	310	47	3535337.9206364863	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	30.149200ms	210	1	6.630005765204567E-5	30.149200ms	210	1	6.630005765204567E-5	84.334ms	100	0	4.4867699539559155E-5	0s	0	0	0.0	0s	0	0	0.0	
17	666	41	415147	309	47	3505800.4651480876	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	30.717700ms	210	1	3.9785319848415595E-5	30.717700ms	210	1	3.9785319848415595E-5	88.488097ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
18	709	43	415457	310	47	3467778.1992572946	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	31.862900ms	210	1	5.164538335929738E-5	31.862900ms	210	1	5.164538335929738E-5	89.830806ms	100	0	3.3490851211079866E-5	0s	0	0	0.0	0s	0	0	0.0	
19	749	40	415767	310	47	3467268.4312003786	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	32	4250560.764449891	1.7976931348623157E308	0.0	30.161600ms	210	1	7.00006401279017E-7	30.161600ms	210	1	7.00006401279017E-7	86.679003ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
20	791	41	416076	309	47	3455488.0972838444	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	43	4245647.062360373	1.7976931348623157E308	0.0	30.841600ms	210	1	1.6178968916621035E-5	30.841600ms	210	1	1.6178968916621035E-5	87.566398ms	100	0	2.9671772465157063E-4	0s	0	0	0.0	0s	0	0	0.0	
21	835	44	416385	309	47	3428622.373235442	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	43	4245647.062360373	1.7976931348623157E308	0.0	32.895400ms	210	1	3.7022850513843793E-5	32.895400ms	210	1	3.7022850513843793E-5	94.293506ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
22	876	40	416695	310	47	3412162.024892304	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	43	4245647.062360373	1.7976931348623157E308	0.0	29.673700ms	210	1	2.286125522882638E-5	29.673700ms	210	1	2.286125522882638E-5	87.013902ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
23	917	41	417005	310	47	3387607.240847981	8	4026842.550430341	7	4070061.169116531	31	4355415.288053686	43	4245647.062360373	1.7976931348623157E308	0.0	30.355701ms	210	1	3.426787538669011E-5	30.355701ms	210	1	3.426787538669011E-5	89.285105ms	100	0	1.1894507017015443E-4	0s	0	0	0.0	0s	0	0	0.0	
