"generation"	"timeTotal"	"timeOfIteration"	"fitnessCallCountSoFar"	"fitnessCallCountOfIteration"	"idOfBest"	"costOfBest"	"idOfSecond"	"costOfSecond"	"idOfThird"	"costOfThird"	"idOfWorst"	"costOfWorst"	"idOfMedian"	"costOfMedian"	"diversity"	"geneBalance"	"spentTimeOfMutation"	"spentBudgetOfMutation"	"improvementCountPerRunOfMutation"	"improvementPercentagePerBudgetOfMutation"	"spentTimeOfMutationOnBest"	"spentBudgetOfMutationOnBest"	"improvementCountPerRunOfMutationOnBest"	"improvementPercentagePerBudgetOfMutationOnBest"	"spentTimeOfGeneTransfer"	"spentBudgetOfGeneTransfer"	"improvementCountPerRunOfGeneTransfer"	"improvementPercentagePerBudgetOfGeneTransfer"	"spentTimeOfBoost"	"spentBudgetOfBoost"	"improvementCountPerRunOfBoost"	"improvementPercentagePerBudgetOfBoost"	"spentTimeOfBoostOnBest"	"spentBudgetOfBoostOnBest"	"improvementCountPerRunOfBoostOnBest"	"improvementPercentagePerBudgetOfBoostOnBest"	
31	1217	41	419457	308	23	2922944.668517329	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	31.217100ms	210	1	6.06569659900601E-5	31.217100ms	210	1	6.06569659900601E-5	81.163197ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
32	1256	39	419767	310	23	2902427.538929398	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	28.803200ms	210	1	3.3425407650615005E-5	28.803200ms	210	1	3.3425407650615005E-5	83.764302ms	100	0	7.970622749225997E-6	0s	0	0	0.0	0s	0	0	0.0	
33	1301	44	420074	307	23	2881225.4187511657	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	33.064500ms	210	1	3.478552890124622E-5	33.064500ms	210	1	3.478552890124622E-5	81.915998ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
34	1342	41	420382	308	23	2838153.7650235547	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	31.326199ms	210	1	7.118606952923666E-5	31.326199ms	210	1	7.118606952923666E-5	82.875897ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
35	1382	40	420691	309	23	2818071.756623366	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	29.827600ms	210	1	3.369395013334526E-5	29.827600ms	210	1	3.369395013334526E-5	82.741401ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
36	1424	41	421001	310	23	2788836.8844757746	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	18	4246376.612572144	1.7976931348623157E308	0.0	31.419500ms	210	1	4.940033076379093E-5	31.419500ms	210	1	4.940033076379093E-5	81.900595ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
37	1466	42	421311	310	23	2769595.487590814	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.955100ms	210	1	3.285444909389767E-5	29.955100ms	210	1	3.285444909389767E-5	112.240400ms	100	0	1.6733226851591509E-4	0s	0	0	0.0	0s	0	0	0.0	
38	1507	40	421621	310	23	2765159.567918871	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.066500ms	210	1	7.626899705713365E-6	30.066500ms	210	1	7.626899705713365E-6	82.741095ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
39	1547	40	421930	309	23	2748232.6979874666	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.528101ms	210	1	2.9149906379964475E-5	29.528101ms	210	1	2.9149906379964475E-5	85.083591ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
40	1587	40	422240	310	23	2728347.1090914384	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.968100ms	210	1	3.445606353734963E-5	29.968100ms	210	1	3.445606353734963E-5	83.862898ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
41	1626	38	422549	309	23	2726731.191097908	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	28.823799ms	210	1	2.8203330736762507E-6	28.823799ms	210	1	2.8203330736762507E-6	81.607705ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
42	1667	40	422859	310	23	2698860.207601352	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.289600ms	210	1	4.867328670479655E-5	30.289600ms	210	1	4.867328670479655E-5	81.751102ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
43	1706	39	423169	310	23	2688986.9466440654	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.599701ms	210	1	1.742051264293419E-5	29.599701ms	210	1	1.742051264293419E-5	85.124615ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
44	1746	39	423479	310	23	2653548.2734964318	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.780100ms	210	1	6.275805341038015E-5	29.780100ms	210	1	6.275805341038015E-5	81.485401ms	100	0	1.2587927626615537E-4	0s	0	0	0.0	0s	0	0	0.0	
45	1787	41	423789	310	23	2640825.8585286653	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.833500ms	210	1	2.2830912489151574E-5	30.833500ms	210	1	2.2830912489151574E-5	81.796297ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
46	1827	40	424099	310	23	2627345.522683535	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.045700ms	210	1	2.430757607348164E-5	30.045700ms	210	1	2.430757607348164E-5	81.237808ms	100	0	1.5646763240979468E-4	0s	0	0	0.0	0s	0	0	0.0	
47	1869	41	424409	310	23	2614586.377252754	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	31.160100ms	210	1	2.3125178953476406E-5	31.160100ms	210	1	2.3125178953476406E-5	83.433398ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
48	1909	40	424718	309	23	2599025.677537826	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.055900ms	210	1	2.8340455957299145E-5	30.055900ms	210	1	2.8340455957299145E-5	85.253104ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
49	1950	40	425028	310	23	2579830.497821298	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.945800ms	210	1	3.516918608682053E-5	29.945800ms	210	1	3.516918608682053E-5	88.417197ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
50	1990	40	425338	310	23	2571913.7312073475	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.344ms	210	1	1.4612932388269857E-5	30.344ms	210	1	1.4612932388269857E-5	81.471491ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
51	2030	39	425648	310	23	2565557.1540845856	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.493700ms	210	1	1.1769218579538165E-5	29.493700ms	210	1	1.1769218579538165E-5	82.496589ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
52	2069	39	425958	310	23	2543187.1611842886	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.581300ms	210	1	4.152071823701343E-5	29.581300ms	210	1	4.152071823701343E-5	81.376194ms	100	0	1.55468991548795E-4	0s	0	0	0.0	0s	0	0	0.0	
53	2109	39	426267	309	23	2532278.4638522826	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.754399ms	210	1	2.0425621269363044E-5	29.754399ms	210	1	2.0425621269363044E-5	80.498700ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
54	2148	38	426575	308	23	2523859.4721560106	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	28.700700ms	210	1	1.583176464247369E-5	28.700700ms	210	1	1.583176464247369E-5	81.898298ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
55	2188	40	426885	310	23	2500723.9877525545	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.531200ms	210	1	4.3650993474561186E-5	29.531200ms	210	1	4.3650993474561186E-5	94.604895ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
56	2229	40	427195	310	23	2475071.6318883905	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.082901ms	210	1	4.884748422532651E-5	30.082901ms	210	1	4.884748422532651E-5	83.285609ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
57	2269	40	427505	310	23	2466068.8298229105	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.149600ms	210	1	1.7320907190627944E-5	30.149600ms	210	1	1.7320907190627944E-5	84.908198ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
58	2313	43	427815	310	23	2462568.3972890987	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	32.926ms	210	1	6.759229973593705E-6	32.926ms	210	1	6.759229973593705E-6	83.886702ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
59	2354	41	428125	310	23	2446572.18280212	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	31.555200ms	210	1	3.0932115437624454E-5	31.555200ms	210	1	3.0932115437624454E-5	80.948006ms	100	0	2.9145177215359476E-5	0s	0	0	0.0	0s	0	0	0.0	
60	2394	39	428435	310	23	2440040.109037919	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.511100ms	210	1	1.2713752482560036E-5	29.511100ms	210	1	1.2713752482560036E-5	81.846001ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
61	2434	40	428745	310	23	2428171.9357887954	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.008799ms	210	1	2.316154988632389E-5	30.008799ms	210	1	2.316154988632389E-5	82.789390ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
62	2474	40	429055	310	23	2406781.783616845	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.302500ms	210	1	4.1948375230022305E-5	30.302500ms	210	1	4.1948375230022305E-5	84.311896ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
63	2515	40	429365	310	23	2395172.784385619	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.050499ms	210	1	2.296882463396739E-5	30.050499ms	210	1	2.296882463396739E-5	81.045590ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
64	2555	40	429674	309	23	2362765.6666629533	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.131ms	210	1	6.442942622310836E-5	30.131ms	210	1	6.442942622310836E-5	86.192202ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
65	2594	39	429984	310	23	2351577.447992548	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.152801ms	210	1	2.254867358009383E-5	29.152801ms	210	1	2.254867358009383E-5	81.139007ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
66	2633	38	430292	308	23	2349973.961632001	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	28.616400ms	210	1	3.2470328980465937E-6	28.616400ms	210	1	3.2470328980465937E-6	82.456903ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
67	2673	40	430602	310	23	2335614.664191322	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.109700ms	210	1	2.9097176384410403E-5	29.109700ms	210	1	2.9097176384410403E-5	82.174593ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
68	2712	39	430912	310	23	2326778.823309611	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	28.912400ms	210	1	1.8014715104822506E-5	28.912400ms	210	1	1.8014715104822506E-5	82.010395ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
69	2753	41	431222	310	23	2323732.042990086	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	31.190599ms	210	1	6.2354348280454655E-6	31.190599ms	210	1	6.2354348280454655E-6	82.326796ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
70	2793	39	431531	309	23	2309048.988430174	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.700999ms	210	1	3.0089229796987597E-5	29.700999ms	210	1	3.0089229796987597E-5	84.209598ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
71	2834	40	431841	310	23	2309048.988430174	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.520500ms	210	0	0.0	29.520500ms	210	0	0.0	82.899312ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
72	3010	175	433152	1311	23	2308500.026272788	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	31.211301ms	210	1	1.132113491077896E-6	31.211301ms	210	1	1.132113491077896E-6	81.854312ms	100	0	0.0	134.340799ms	1001	0	0.0	134.340799ms	1001	0	0.0	
73	3050	40	433460	308	23	2306348.283535112	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.590500ms	210	1	4.438550518657375E-6	30.590500ms	210	1	4.438550518657375E-6	83.551007ms	100	0	1.2424866924102274E-4	0s	0	0	0.0	0s	0	0	0.0	
74	3090	40	433770	310	23	2297155.4443291305	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.421201ms	210	1	1.898040512913836E-5	29.421201ms	210	1	1.898040512913836E-5	84.804093ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
75	3131	40	434080	310	23	2286272.4159095315	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	30.021699ms	210	1	2.25600513814457E-5	30.021699ms	210	1	2.25600513814457E-5	82.166593ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
76	3174	42	434390	310	23	2285745.28636023	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	32.649801ms	210	1	1.0979184691612118E-6	32.649801ms	210	1	1.0979184691612118E-6	82.654500ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
77	3215	41	434700	310	23	2272368.667101147	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	31.813500ms	210	1	2.786757882784221E-5	31.813500ms	210	1	2.786757882784221E-5	80.956796ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
78	3255	39	435009	309	23	2270217.121197726	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	29.233800ms	210	1	4.508712354332557E-6	29.233800ms	210	1	4.508712354332557E-6	81.022997ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
79	3301	46	435319	310	23	2265235.93638092	43	4066064.2937915158	38	4072600.5638296013	39	4368451.456062064	15	4239922.396927371	1.7976931348623157E308	0.0	32.471700ms	210	1	1.0448307995563912E-5	32.471700ms	210	1	1.0448307995563912E-5	116.584603ms	100	0	0.0	0s	0	0	0.0	0s	0	0	0.0	
